@RELATION /share/usr/briese/Pythonscrips/models/bacello_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal27 numeric 
@ATTRIBUTE Vacuole_signal9 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|charge numeric 
@ATTRIBUTE maxAutoCorrelation|1-110|charge numeric 
@ATTRIBUTE letterCount|1-20|L|aminoacid numeric 
@ATTRIBUTE letterCount|1-180|A|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-70|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=4|-100--1|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=5|1-20|unpolar|0 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|polar_polar|1 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charge_negative numeric 
@ATTRIBUTE maxPaacountNormed|1-10|aliphatic_helix_other|2 numeric 
@ATTRIBUTE letterCount|1-50|1|aliphatic_helix_uncharged numeric 
@ATTRIBUTE Paacount|d=4|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
527,0,0.0,32.182502875,37.9201668302,2,7,0.123076923077,0.126315789474,0.428571428571,0.124045801527,0.05,0.125,27,0.224568138196,0,0,0,0,0,nuc 
587,1,0.00221116316162,29.65395625,35.2451753958,0,12,0.296875,0.0842105263158,0.214285714286,0.179794520548,0.0461538461538,0.25,19,0.223752151463,0,1,0,0,8,nuc 
770,0,5.48465729319e-06,32.08327875,30.9922545577,0,2,0.121212121212,0.136842105263,0.5,0.211212516297,0.0322580645161,0.125,18,0.221204188482,0,1,0,0,8,nuc 
926,0,8.77973587616e-07,40.166201,40.3458698774,1,12,0.166666666667,0.242105263158,0.428571428571,0.12676056338,0.0,0,24,0.190217391304,0,1,0,0,8,nuc 
1323,0,0.00630042643877,28.505354,34.9628694667,1,6,0.134615384615,0.168421052632,0.357142857143,0.140909090909,0.0185185185185,0.25,20,0.178435839028,0,1,0,0,8,nuc 
437,0,0.00210946693429,41.7761105,44.1490294149,0,15,0.227272727273,0.2,0.5,0.0852534562212,0.025,0.25,20,0.206496519722,0,1,0,0,8,nuc 
821,0,0.255441000276,47.682905,40.9770419259,0,21,0.145161290323,0.168421052632,0.0,0.128361858191,0.0208333333333,0.25,16,0.177914110429,0,1,0,0,0,nuc 
765,1,0.000782469044614,33.384562875,41.5052955824,1,17,0.229508196721,0.221052631579,0.571428571429,0.112860892388,0.0,0.125,25,0.175230566535,0,1,0,0,0,nuc 
697,4,0.00101395986496,35.82035875,35.9761403235,3,5,0.125,0.115789473684,0.571428571429,0.136887608069,0.0119047619048,0.142857142857,26,0.196816208394,0,0,0,0,0,nuc 
265,1,2.19875319393e-05,36.853988625,41.614494717,0,7,0.18,0.105263157895,0.357142857143,0.167938931298,0.03125,0,22,0.23166023166,0,0,0,0,8,nuc 
552,4,0.00253402324722,30.368447,40.70664025,1,10,0.245283018868,0.136842105263,0.571428571429,0.176684881603,0.0238095238095,0.125,16,0.261904761905,0,1,0,0,8,nuc 
725,0,0.00033113578253,28.573205875,36.0683035283,2,20,0.323529411765,0.378947368421,0.428571428571,0.101108033241,0.0491803278689,0.375,17,0.222531293463,0,0,0,0,8,nuc 
177,0,0.0344076472142,29.8870225,38.7605473333,0,8,0.298507462687,0.168421052632,0.5,0.17816091954,0.103448275862,0.5,15,0.198830409357,0,1,0,0,8,nuc 
880,3,0.00132654190272,47.689251875,39.7062494563,0,5,0.156862745098,0.0842105263158,0.428571428571,0.145952109464,0.0,0.142857142857,24,0.1647597254,0,1,0,0,1,nuc 
950,2,0.0139418148902,46.182848375,41.9385178241,1,14,0.18,0.0842105263158,0.285714285714,0.156282998944,0.00757575757576,0.125,19,0.159957627119,0,1,0,0,0,nuc 
426,0,0.032836226442,30.670013125,40.2610952,0,16,0.166666666667,0.421052631579,0.214285714286,0.167848699764,0.030303030303,0.25,28,0.266666666667,0,0,0,0,8,nuc 
588,0,1.62346724409e-06,36.8957978125,36.0875398889,3,8,0.333333333333,0.105263157895,0.571428571429,0.123076923077,0.0227272727273,0.0555555555556,21,0.231958762887,0,0,0,0,0,nuc 
566,0,0.00138793309259,30.4572926875,32.0868117115,0,21,0.373134328358,0.147368421053,0.642857142857,0.120781527531,0.0227272727273,0.25,16,0.25,0,1,0,0,8,nuc 
410,0,0.0,26.608992,37.6252472632,3,7,0.0909090909091,0.242105263158,0.428571428571,0.149877149877,0.0851063829787,0.375,20,0.185643564356,0,1,0,0,0,nuc 
496,2,9.60907553893e-06,29.18864725,36.88569724,2,17,0.164179104478,0.0421052631579,0.357142857143,0.267748478702,0.0506329113924,0.25,25,0.287755102041,0,0,0,0,8,nuc 
731,1,1.31776478369e-05,35.18718125,38.33257903,2,12,0.178571428571,0.0947368421053,0.357142857143,0.259615384615,0.0232558139535,0.0555555555556,28,0.336551724138,0,0,0,0,0,nuc 
811,0,0.00060988676582,50.83820625,40.4764712642,0,5,0.145454545455,0.242105263158,0.285714285714,0.143564356436,0.0103092783505,0.0714285714286,18,0.223602484472,0,1,0,0,0,nuc 
432,0,0.00835007517526,28.86313375,33.9391766452,3,12,0.410714285714,0.210526315789,0.428571428571,0.118881118881,0.0697674418605,0.5,19,0.223004694836,0,1,0,0,8,nuc 
1433,0,0.103845273264,40.53927525,41.2347953365,2,13,0.314814814815,0.252631578947,0.357142857143,0.153146853147,0.0138888888889,0.5,18,0.175893482831,0,1,0,0,2,nuc 
359,2,0.0194748142647,28.183514625,29.9070271064,1,12,0.0727272727273,0.0736842105263,0.142857142857,0.339887640449,0.0471698113208,0.25,16,0.260623229462,0,1,1.0,0,8,nuc 
351,4,0.000255704397333,26.42156725,33.6785392947,2,15,0.181818181818,0.0736842105263,0.142857142857,0.275862068966,0.056338028169,0.25,13,0.23768115942,0,1,0,0,0,nuc 
956,0,0.0,35.9117945,34.021736419,4,6,0.134328358209,0.0736842105263,0.428571428571,0.181532004197,0.00694444444444,0.125,23,0.168421052632,0,0,0,0,0,nuc 
477,0,0.0,36.1459435,38.32816878,2,7,0.22,0.0105263157895,0.285714285714,0.135021097046,0.0491803278689,0.125,24,0.123142250531,0,0,0,0,0,nuc 
193,0,4.78518755928e-05,32.74292725,31.1599219038,1,7,0.174603174603,0.0526315789474,0.357142857143,0.252631578947,0.0612244897959,0.125,19,0.283422459893,0,0,0,0,2,nuc 
483,3,0.0,31.7663986875,39.0783388667,0,10,0.294117647059,0.0631578947368,0.428571428571,0.225,0.05,0.125,24,0.11320754717,1,0,0,0,1,nuc 
381,0,0.0268918297799,26.916060625,36.7118125918,1,25,0.196078431373,0.115789473684,0.5,0.10582010582,0.078431372549,0.125,25,0.114666666667,0,0,0,0,0,nuc 
757,3,5.98195803454e-05,30.76843325,41.0674330323,2,20,0.142857142857,0.0526315789474,0.285714285714,0.206896551724,0.0230769230769,0,26,0.1344873502,0,1,0,0,8,nuc 
960,8,2.12142115645e-05,24.16411875,38.2453355888,1,10,0.129032258065,0.0736842105263,0.285714285714,0.14315569488,0.0454545454545,0.125,25,0.162473794549,0,1,0,0,0,nuc 
270,0,0.0,24.925226875,30.6880933684,3,14,0.378787878788,0.178947368421,0.571428571429,0.116104868914,0.135135135135,0.125,27,0.238636363636,0,1,0,0,0,nuc 
656,1,0.000549744389126,31.297495,37.5834501935,2,9,0.151515151515,0.0736842105263,0.571428571429,0.16539050536,0.0153846153846,0.0714285714286,26,0.178461538462,0,0,0,0,0,nuc 
435,0,0.0,32.1813724375,39.2182853333,2,19,0.213114754098,0.368421052632,0.357142857143,0.136574074074,0.030303030303,0.125,19,0.249417249417,0,1,0,0,8,nuc 
149,0,0.000142243185994,33.330373,35.9633888868,4,3,0.186440677966,0.126315789474,0.214285714286,0.253424657534,0.0,0.375,18,0.251748251748,0,0,0,0,8,nuc 
229,0,0.00226180291257,32.419042125,35.921479,0,10,0.16,0.0947368421053,0.357142857143,0.212389380531,0.027027027027,0.25,18,0.156950672646,0,1,0,0,8,nuc 
259,3,0.00251132317132,42.4531775,38.5580901111,1,5,0.112903225806,0.115789473684,0.142857142857,0.24609375,0.0487804878049,0.0714285714286,14,0.142292490119,0,0,0,0,0,nuc 
1502,4,0.000800539200556,31.378681,41.8587583053,0,9,0.392857142857,0.157894736842,0.714285714286,0.134756504336,0.0,0.25,18,0.201871657754,1,1,0,0,8,nuc 
236,8,0.0,28.288788125,38.0287188889,0,19,0.433333333333,0.178947368421,0.714285714286,0.19313304721,0.0588235294118,0.142857142857,24,0.169565217391,0,1,0,0,0,nuc 
269,4,1.53258259601e-05,34.1425455,40.1423129259,4,5,0.194029850746,0.115789473684,0.714285714286,0.135338345865,0.03125,0.25,25,0.163498098859,0,0,0,0,8,nuc 
970,0,0.00954800979985,36.0227611875,34.8081930588,0,8,0.224137931034,0.2,0.5,0.167528438469,0.0240963855422,0.625,13,0.25,0,1,0,0,0,nuc 
1398,1,0.0495680729111,33.2586315,40.608734099,0,5,0.233333333333,0.0736842105263,0.428571428571,0.140501792115,0.0108695652174,0.375,22,0.141522988506,0,0,0,0,8,nuc 
692,0,0.0,34.982666,39.0127552451,3,11,0.224137931034,0.0736842105263,0.571428571429,0.165457184325,0.0117647058824,0.0714285714286,29,0.166180758017,0,0,0,0,0,nuc 
1468,2,0.0079062812106,45.171381375,35.4491512308,3,6,0.115384615385,0.0421052631579,0.142857142857,0.161092150171,0.0093023255814,0.125,16,0.164158686731,0,1,0,0,8,nuc 
1097,3,0.000332201172839,28.07239975,33.7771337037,1,5,0.181818181818,0.0842105263158,0.214285714286,0.132541133455,0.0444444444444,0.0714285714286,17,0.130155820348,0,1,0,0,8,nuc 
2222,5,0.0,41.72262125,35.9677705258,0,8,0.241935483871,0.0842105263158,0.357142857143,0.139702568725,0.0,0.125,24,0.134927797834,0,0,0,0,0,nuc 
699,1,0.0274171618164,33.94322125,37.8171729278,1,6,0.111111111111,0.105263157895,0.285714285714,0.147988505747,0.0649350649351,0.5,24,0.105339105339,0,0,0,0,0,nuc 
642,0,0.00281228970377,29.7170635,39.0172737849,1,8,0.0925925925926,0.157894736842,0.142857142857,0.137715179969,0.0810810810811,0.125,17,0.212264150943,0,1,0,0,8,nuc 
881,1,2.094428823e-05,37.23025025,39.8383734433,4,10,0.0923076923077,0.210526315789,0.285714285714,0.123006833713,0.0232558139535,0.25,20,0.176,0,1,0,0,0,nuc 
281,1,0.0,30.77732775,32.1042646931,3,11,0.19696969697,0.105263157895,0.571428571429,0.154676258993,0.0425531914894,0.25,24,0.189090909091,0,1,0,0,3,nuc 
894,0,1.91787814334e-05,33.342444,34.0664138667,0,7,0.125,0.115789473684,0.571428571429,0.159371492705,0.0375,0.0714285714286,27,0.238738738739,0,1,0,0,0,nuc 
730,0,0.00522983165976,27.8476865,31.9741136893,4,14,0.22641509434,0.210526315789,0.285714285714,0.12242090784,0.1,0.625,14,0.270718232044,0,0,0,0,8,nuc 
648,1,7.55201402755e-05,46.1612885,40.0327455185,1,5,0.06,0.136842105263,0.142857142857,0.127131782946,0.0138888888889,0.0555555555556,22,0.14953271028,0,1,0,0,0,nuc 
143,6,0.00155345456106,38.547579125,42.0591415729,0,18,0.378787878788,0.157894736842,0.642857142857,0.107142857143,0.0,0.142857142857,20,0.124087591241,0,1,0,0,8,nuc 
694,0,2.33265277619e-06,44.639403125,44.4498318901,1,9,0.169811320755,0.126315789474,0.357142857143,0.167872648336,0.0140845070423,0,27,0.270348837209,0,0,0,0,8,nuc 
300,3,8.09025163018e-05,25.3663255,34.0744222,1,6,0.211538461538,0.115789473684,0.285714285714,0.23569023569,0.0727272727273,0.125,18,0.258503401361,0,0,0,0,8,nuc 
265,3,0.0,27.34988875,34.8484230778,2,18,0.276923076923,0.168421052632,0.285714285714,0.209923664122,0.171428571429,0.125,23,0.223938223938,0,0,0,0,8,nuc 
205,0,0.0546755789063,31.587052125,35.9839377419,2,14,0.106060606061,0.242105263158,0.0,0.20297029703,0.1875,0.214285714286,21,0.246231155779,0,1,0,0,8,nuc 
554,4,0.0,42.047685375,41.9735117172,2,9,0.225806451613,0.105263157895,0.571428571429,0.228675136116,0.0,0,18,0.286496350365,0,0,0,0,0,nuc 
242,0,0.0,29.892645,30.7165699778,1,6,0.136363636364,0.0947368421053,0.285714285714,0.196652719665,0.0612244897959,0.375,14,0.233050847458,0,0,0,0,8,nuc 
227,1,0.0,30.8868275,41.4735097363,0,6,0.134615384615,0.210526315789,0.285714285714,0.169642857143,0.08,0.0714285714286,21,0.16742081448,0,1,0,0,8,nuc 
167,0,9.57871123557e-06,32.94102675,40.083293011,1,8,0.147540983607,0.0736842105263,0.357142857143,0.121951219512,0.0,0.05,28,0.0745341614907,0,1,0,0,0,nuc 
107,0,0.034997526073,48.0675025,41.1596099271,0,11,0.192307692308,0.105263157895,0.428571428571,0.153846153846,0.0909090909091,0.125,24,0.108910891089,0,1,1.0,0,8,nuc 
132,0,0.000244406396984,33.060308625,41.7856101828,2,7,0.2,0.136842105263,0.357142857143,0.0852713178295,0.333333333333,0.125,29,0.0952380952381,0,1,0,0,8,nuc 
133,0,0.0,43.18984225,41.1278756082,0,6,0.126984126984,0.157894736842,0.0714285714286,0.176923076923,0.157894736842,0.0714285714286,16,0.157480314961,0,1,0,0,8,nuc 
121,0,0.00589693975185,30.32638125,44.1007113143,1,5,0.0967741935484,0.0947368421053,0.214285714286,0.203389830508,0.277777777778,0.05,16,0.113043478261,0,1,0,0,8,nuc 
148,0,0.000129151533737,38.07478925,42.4829654945,1,5,0.123076923077,0.105263157895,0.428571428571,0.179310344828,0.111111111111,0.125,23,0.119718309859,0,1,0,0,0,nuc 
125,0,0.0,34.136608875,43.1903992925,3,7,0.164179104478,0.0842105263158,0.357142857143,0.147540983607,0.176470588235,0.125,24,0.0672268907563,0,1,0,0,8,nuc 
97,0,0.000510092756695,50.335840375,40.1662688736,1,6,0.134615384615,0.119565217391,0.285714285714,0.191489361702,0.0833333333333,0.0714285714286,19,0.175824175824,0,1,0,0,0,nuc 
246,7,0.000507850684785,38.158737625,35.4062602617,3,15,0.228070175439,0.136842105263,0.357142857143,0.246913580247,0.0487804878049,0.25,22,0.2125,0,1,0,0,0,nuc 
203,0,0.0507075891396,38.3103954375,35.4645122593,0,11,0.16,0.0315789473684,0.285714285714,0.225,0.0769230769231,0.25,20,0.223350253807,0,0,0,0,2,nuc 
677,1,0.00959219713837,25.94183125,30.2193243238,1,10,0.216666666667,0.105263157895,0.142857142857,0.186943620178,0.0506329113924,0.375,23,0.277198211624,0,1,1.0,0,8,nuc 
609,5,0.0013061328889,30.081625375,35.7052427619,0,5,0.285714285714,0.157894736842,0.5,0.135313531353,0.0153846153846,0.125,21,0.262023217247,0,1,1.0,0,8,nuc 
833,0,0.00714558483992,27.870033875,34.4081962526,0,12,0.242424242424,0.168421052632,0.357142857143,0.202409638554,0.0178571428571,0.0555555555556,20,0.264812575574,0,1,0,0,8,nuc 
1328,1,0.00126282786468,37.63601375,35.8756429515,2,8,0.127272727273,0.231578947368,0.214285714286,0.156226415094,0.0111731843575,0.0714285714286,22,0.184568835098,0,1,0,0,8,nuc 
1489,6,6.52406519193e-06,31.670221875,37.8621102737,3,10,0.134615384615,0.105263157895,0.0714285714286,0.223418573351,0.0162601626016,0.0714285714286,22,0.204315576534,0,1,1.0,0,8,nuc 
597,0,0.0015127292392,29.510070875,33.4385765567,2,6,0.183333333333,0.168421052632,0.285714285714,0.252525252525,0.046511627907,0.25,17,0.358714043993,0,1,1.0,0,8,nuc 
602,0,0.0,26.41953875,32.9237034945,1,5,0.119402985075,0.0105263157895,0.285714285714,0.171953255426,0.0416666666667,0.0714285714286,24,0.147651006711,0,0,0,0,0,nuc 
629,0,0.0,29.77193725,36.0482485895,0,5,0.157894736842,0.0736842105263,0.5,0.156549520767,0.0208333333333,0.25,23,0.168539325843,0,0,0,0,0,nuc 
865,2,0.0143137867851,34.115845375,40.423771037,2,11,0.215384615385,0.178947368421,0.571428571429,0.124129930394,0.0125,0.5,15,0.182770663562,0,1,0,0,0,nuc 
886,1,0.0,29.696883125,45.3053377333,0,9,0.2,0.157894736842,0.5,0.133635334088,0.0267857142857,0.125,19,0.161363636364,0,1,0,0,0,nuc 
790,6,0.00332236843127,25.904951,33.4353202887,2,9,0.34,0.0842105263158,0.142857142857,0.163913595934,0.0618556701031,0.375,20,0.186224489796,0,1,0,0,8,nuc 
940,0,5.08830657028e-06,32.685378875,32.2684846729,3,27,0.223880597015,0.136842105263,0.214285714286,0.1462113127,0.0196078431373,0.125,28,0.20556745182,0,0,0,0,0,nuc 
681,12,0.0,34.3658465,35.9314337447,2,19,0.362068965517,0.242105263158,0.571428571429,0.104719764012,0.0,0,36,0.180740740741,0,1,0,0,0,nuc 
417,0,0.0,40.849561125,41.0082167723,0,12,0.230769230769,0.0947368421053,0.428571428571,0.115942028986,0.0,0.0714285714286,26,0.155717761557,0,0,0,0,8,nuc 
473,0,0.000815833559936,38.7149874375,42.7518301368,1,8,0.15625,0.0947368421053,0.357142857143,0.11914893617,0.0175438596491,0,23,0.119914346895,0,1,0,0,0,nuc 
398,0,0.0,31.44482725,36.7587885474,1,10,0.147058823529,0.178947368421,0.214285714286,0.151898734177,0.0769230769231,0.25,20,0.219387755102,0,1,0,0,8,nuc 
126,0,0.000835962777929,31.769380625,39.1063795446,2,4,0.111111111111,0.0631578947368,0.285714285714,0.20325203252,0.2,0.125,26,0.133333333333,0,1,0,0,8,nuc 
833,2,0.000115611697513,32.187398375,40.0280811778,0,17,0.191176470588,0.0421052631579,0.5,0.165060240964,0.0224719101124,0.125,25,0.20677146312,0,0,0,0,0,nuc 
286,0,0.00221354708043,33.961577,37.5383042292,0,8,0.102941176471,0.115789473684,0.142857142857,0.34628975265,0.114285714286,0.125,19,0.392857142857,0,1,0,0,8,nuc 
868,11,0.710675856,33.8978275,30.3377100648,1,6,0.177419354839,0.115789473684,0.0,0.187283236994,0.0512820512821,0.125,11,0.180974477958,0,1,0,0,8,nuc 
879,3,0.0,32.644987125,35.3434891215,2,9,0.09375,0.136842105263,0.214285714286,0.142694063927,0.0406504065041,0.125,27,0.153493699885,0,1,0,0,8,nuc 
931,1,0.0283119311793,37.984777875,40.1577494857,1,10,0.46,0.115789473684,0.214285714286,0.11099137931,0.00813008130081,0.5,19,0.142702702703,0,1,0,0,8,nuc 
760,0,1.16935230358e-06,27.8375065,32.1703507,2,5,0.109090909091,0.136842105263,0.357142857143,0.126816380449,0.0384615384615,0.0555555555556,19,0.148541114058,0,1,0,0,8,nuc 
634,0,0.0,29.551474,31.7862750808,2,10,0.212121212121,0.0736842105263,0.571428571429,0.232963549921,0.0112359550562,0.25,23,0.273885350318,0,0,0,0,0,nuc 
549,2,1.67968999432e-05,41.9890105,38.9097322593,2,2,0.125,0.105263157895,0.214285714286,0.21978021978,0.0263157894737,0,19,0.235727440147,0,0,0,0,0,nuc 
543,1,0.000166195682175,48.634565125,46.5471680093,1,10,0.214285714286,0.210526315789,0.214285714286,0.162962962963,0.0208333333333,0.125,22,0.240223463687,0,1,0,0,8,nuc 
504,1,0.000121344140064,29.1962115,46.4019165918,2,11,0.25,0.168421052632,0.428571428571,0.151696606786,0.0512820512821,0.125,19,0.24297188755,0,1,0,0,8,nuc 
219,4,0.000545798627833,42.757895,36.861968102,2,5,0.1,0.0315789473684,0.0714285714286,0.25,0.030303030303,0.111111111111,22,0.1220657277,0,0,0,0,0,nuc 
1867,4,0.0039837789117,40.1798865,36.9007915755,2,13,0.140350877193,0.105263157895,0.428571428571,0.141630901288,0.00851063829787,0.111111111111,25,0.14938205266,0,1,0,0,8,nuc 
382,1,0.00214429403002,28.886977875,35.6925784176,2,12,0.0943396226415,0.0736842105263,0.214285714286,0.182058047493,0.046511627907,0.375,23,0.257978723404,0,0,0,0,8,nuc 
210,4,1.52441018486e-06,31.1078715,36.8046712688,2,3,0.1,0.0842105263158,0.357142857143,0.193236714976,0.103448275862,0.0555555555556,21,0.127450980392,0,1,0,0,0,nuc 
417,0,0.00130839177983,36.882929125,35.6847286449,0,7,0.196428571429,0.0210526315789,0.285714285714,0.231884057971,0.02,0.125,16,0.233576642336,0,0,0,0,8,nuc 
203,1,0.0046965082682,36.81998025,41.5099478969,3,5,0.0666666666667,0.115789473684,0.0714285714286,0.275,0.121951219512,0.125,21,0.182741116751,0,1,0,0,8,nuc 
99,2,0.00863684345157,50.969065,42.8970247442,0,12,0.163636363636,0.063829787234,0.0714285714286,0.260416666667,0.125,0.125,16,0.10752688172,0,1,0,0,8,nuc 
1036,0,0.00249959172925,35.67082375,38.5645038132,0,21,0.43137254902,0.357894736842,0.714285714286,0.113262342691,0.0,0.05,30,0.225242718447,0,0,0,0,8,nuc 
414,2,0.00743900411384,49.306476875,31.0295320857,0,8,0.44776119403,0.315789473684,0.142857142857,0.184914841849,0.0117647058824,0,11,0.328431372549,0,0,1.0,0,8,nuc 
707,1,0.0125774293962,41.2071135,36.2433912222,4,8,0.166666666667,0.0842105263158,0.285714285714,0.149147727273,0.010101010101,0.125,19,0.149786019971,0,1,0,0,8,nuc 
914,1,0.000333733144454,29.76698475,38.854835913,2,11,0.2,0.0210526315789,0.357142857143,0.180021953897,0.0261437908497,0.0714285714286,24,0.132158590308,0,1,1.0,0,8,nuc 
690,0,1.2226617971e-05,34.942016125,35.2952158812,1,5,0.194029850746,0.126315789474,0.428571428571,0.126637554585,0.00961538461538,0.125,25,0.130116959064,0,0,0,0,0,nuc 
616,0,0.00273724662556,32.98822375,36.2824225741,1,7,0.16,0.0421052631579,0.214285714286,0.145187601958,0.0326086956522,0.25,17,0.152459016393,0,0,0,0,0,nuc 
972,9,0.0,26.47168525,34.7691503241,2,8,0.189655172414,0.189473684211,0.357142857143,0.141382868937,0.0272727272727,0.25,18,0.199792960663,0,0,0,0,0,nuc 
529,0,0.000141777324116,39.584132875,37.5071079813,3,5,0.148148148148,0.147368421053,0.357142857143,0.136882129278,0.015625,0.25,20,0.124282982792,0,0,0,0,0,nuc 
264,0,6.37320913135e-05,36.27763425,36.322814198,1,14,0.137931034483,0.0421052631579,0.285714285714,0.141762452107,0.121212121212,0.25,21,0.147286821705,0,0,0,0,0,nuc 
435,2,0.00090086413161,31.690855375,37.4619727347,2,7,0.151515151515,0.0736842105263,0.285714285714,0.185185185185,0.0461538461538,0.25,24,0.151515151515,0,0,0,0,0,nuc 
260,0,0.0,37.0943875,34.5201220297,5,15,0.152542372881,0.189473684211,0.285714285714,0.11673151751,0.0454545454545,0.125,27,0.137795275591,0,1,0,0,8,nuc 
1063,1,0.000216265399638,31.488574,39.3816261556,1,6,0.234375,0.0947368421053,0.357142857143,0.130188679245,0.0247933884298,0.0714285714286,20,0.177861873226,0,1,0,0,8,nuc 
366,0,0.000503960997858,35.284716875,35.9280592885,2,16,0.267857142857,0.2,0.357142857143,0.101928374656,0.03125,0.125,23,0.169444444444,0,0,0,0,0,nuc 
559,1,0.0,25.895140375,36.0191695957,1,7,0.186440677966,0.105263157895,0.142857142857,0.241007194245,0.0759493670886,0.375,12,0.287522603978,0,1,0,0,0,nuc 
312,0,0.00440714381823,28.96107575,31.2900955741,1,10,0.106060606061,0.252631578947,0.357142857143,0.177993527508,0.102564102564,0.125,21,0.228758169935,0,1,0,0,0,nuc 
334,3,4.56892739896e-05,35.44512775,43.4500011789,1,21,0.2,0.294736842105,0.357142857143,0.0996978851964,0.0588235294118,0.142857142857,20,0.19512195122,0,0,0,0,8,nuc 
415,1,2.88449077015e-05,30.087982,33.0249784624,2,17,0.269841269841,0.157894736842,0.571428571429,0.128640776699,0.0857142857143,0.25,19,0.222493887531,0,0,0,0,8,nuc 
996,0,0.0,43.62663,45.0150587065,0,14,0.106060606061,0.157894736842,0.285714285714,0.143001007049,0.0168067226891,0.5,21,0.163636363636,0,1,0,0,0,nuc 
904,0,0.0,43.98753625,42.0347589375,1,9,0.15873015873,0.0947368421053,0.142857142857,0.117647058824,0.00909090909091,0.125,15,0.152561247216,0,1,0,0,0,nuc 
979,0,0.0685510091146,38.51816375,41.184530125,0,10,0.186440677966,0.115789473684,0.214285714286,0.154713114754,0.00813008130081,0.25,17,0.174717368962,0,1,0,0,0,nuc 
816,0,0.00136646427585,36.6129628125,38.1205634737,1,29,0.34,0.326315789474,0.214285714286,0.089790897909,0.0240963855422,0.0555555555556,25,0.179012345679,0,1,0,0,2,nuc 
825,0,0.0451533592971,47.229737375,41.5623458469,1,14,0.22641509434,0.273684210526,0.357142857143,0.111922141119,0.0112359550562,0.125,18,0.157509157509,0,1,0,0,2,nuc 
210,0,0.0,33.0114008125,38.25607055,2,6,0.176470588235,0.0526315789474,0.571428571429,0.154589371981,0.0833333333333,0.214285714286,20,0.156862745098,0,0,0,0,8,nuc 
371,0,0.00223073472273,41.61006275,40.2607924519,3,13,0.183333333333,0.0631578947368,0.142857142857,0.225543478261,0.044776119403,0.25,19,0.167123287671,0,1,0,0,8,nuc 
892,2,2.07771104179e-05,33.8556135,33.7492936604,3,11,0.16,0.157894736842,0.357142857143,0.125984251969,0.0172413793103,0.0714285714286,30,0.126410835214,1,0,0,0,8,nuc 
790,8,0.0,58.0992495,34.2404966415,0,6,0.116666666667,0.0842105263158,0.142857142857,0.176620076239,0.00917431192661,0,17,0.136479591837,0,1,0,0,0,nuc 
487,0,0.00258002578675,30.29685,36.4091907921,1,7,0.1875,0.115789473684,0.642857142857,0.154958677686,0.030303030303,0.25,30,0.193347193347,0,1,0,0,0,nuc 
1100,2,0.0,21.41360875,30.119084449,3,9,0.136363636364,0.0947368421053,0.142857142857,0.176845943482,0.0342857142857,0.125,13,0.168190127971,0,0,0,0,8,nuc 
843,0,0.0015128534472,37.90943125,34.9004017642,0,13,0.2,0.115789473684,0.285714285714,0.153571428571,0.0252100840336,0.125,18,0.143369175627,0,1,0,0,0,nuc 
778,0,0.0,31.1011605,35.4789357684,2,4,0.21875,0.0842105263158,0.642857142857,0.141935483871,0.025,0.125,28,0.123056994819,0,1,0,0,0,nuc 
754,7,0.0,34.763061625,35.820208617,3,6,0.115384615385,0.157894736842,0.142857142857,0.181091877497,0.04,0.142857142857,16,0.145721925134,0,0,0,0,0,nuc 
852,2,0.00390242962536,40.557185,41.6608248039,1,9,0.161764705882,0.0947368421053,0.428571428571,0.168433451119,0.0,0.25,19,0.131205673759,0,1,1.0,0,8,nuc 
693,0,0.0,34.07501275,36.5322703505,1,5,0.15873015873,0.136842105263,0.571428571429,0.182608695652,0.00900900900901,0.125,25,0.193595342067,0,1,0,0,0,nuc 
827,1,0.0,24.260813125,29.387903901,1,24,0.294117647059,0.0631578947368,0.428571428571,0.182038834951,0.0444444444444,0.375,22,0.20706455542,0,1,0,0,0,nuc 
539,0,0.0709395070269,40.19621625,40.3419933269,0,7,0.136363636364,0.210526315789,0.142857142857,0.14552238806,0.025974025974,0.25,14,0.116322701689,1,0,0,0,8,nuc 
811,0,0.0,36.243031875,38.1323049608,1,8,0.237288135593,0.0947368421053,0.5,0.133663366337,0.0108695652174,0.0714285714286,21,0.136645962733,0,1,0,0,8,nuc 
595,0,0.119716478117,28.91893775,34.633944215,0,17,0.0923076923077,0.0736842105263,0.357142857143,0.258445945946,0.034188034188,0.625,18,0.225806451613,0,1,0,0,8,nuc 
810,2,0.041720395111,27.161522125,31.3525557872,1,14,0.147540983607,0.0526315789474,0.214285714286,0.302354399009,0.0266666666667,0.25,15,0.273631840796,0,1,0,0,8,nuc 
