@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE Chloro_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE property_sum|1-10|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-50|charge numeric 
@ATTRIBUTE letterCount|1-50|S|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-80|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-120|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|F|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE Paacount|d=2|1-100|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE Paacount|d=3|1-20|structure_helix|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|2|size_large numeric 
@ATTRIBUTE maxPaacount|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
1458,6,0.0,5.086,3.157,-0.91,0,0.277762111111,51.805,33.5454395814,13,0.0128205128205,0.00943396226415,0.00961538461538,2,1,0.0721649484536,0.0526315789474,0.0454545454545,0.0,0.00747170640589,3,0.103305785124,0.190508940853,0,0,1,0,0,0,cyt_nuc 
562,36,0.0,5.946,2.479,-2.197,1,0.118465333333,51.417,29.8429310233,2,0.0128205128205,0,0.0183486238532,4,0,0.0412371134021,0.0263157894737,0.117647058824,0.125,0.0141913118839,5,0.113138686131,0.256272401434,0,0,0,0,0,0,cyt_nuc 
625,18,0.0,5.946,2.509,-2.197,1,0.118465333333,51.417,29.8429310233,2,0.0128205128205,0,0.0183486238532,4,0,0.0412371134021,0.0176470588235,0.117647058824,0.125,0.0146392471244,5,0.0998363338789,0.243156199678,0,0,0,0,0,0,cyt_nuc 
801,0,0.0,7.329,7.582,-0.503,0,0.493754888889,53.383,35.0137946977,2,0,0.00917431192661,0,3,1,0.113402061856,0.0526315789474,0.0416666666667,0.1875,0.0112010796221,2,0.116899618806,0.282308657465,0,1,0,0,0,0,cyt_nuc 
1485,18,0.0,6.156,5.26,-1.23,0,0.283719722222,65.164,38.4281363256,4,0.025641025641,0,0.019801980198,3,5,0.175257731959,0.0526315789474,0.0416666666667,0.1875,0.0107851596204,12,0.129141311697,0.262660364619,0,0,0,0,0,1,cyt_nuc 
421,12,0.0,6.369,3.426,-0.902,0,0.2138735,55.38,35.4350040465,8,0,0,0,2,0,0.020618556701,0.0526315789474,0,0.0,0.00775534094235,6,0.204819277108,0.232613908873,0,0,0,0,0,0,cyt_nuc 
513,12,0.0,6.369,3.426,-0.902,0,0.2138735,55.38,35.4350040465,8,0,0,0,2,0,0.020618556701,0.0526315789474,0,0.0,0.00855798031665,6,0.205128205128,0.222003929273,0,0,0,0,0,0,cyt_nuc 
306,12,0.0,6.369,3.426,-0.902,0,0.2138735,55.38,35.4350040465,8,0,0,0,2,0,0.020618556701,0.0185185185185,0,0.0,0.00971250971251,6,0.183333333333,0.225165562914,0,0,0,0,0,0,cyt_nuc 
516,27,0.0,6.447,4.119,-1.929,1,0.254994,53.414,34.5536668837,8,0.000877192982456,0.00900900900901,0.0521739130435,4,3,0.0515463917526,0.131578947368,0.0384615384615,0.0,0.00903774587985,7,0.152641878669,0.20703125,0,0,0,0,0,0,cyt_nuc 
805,18,0.0,5.208,4.875,-1.335,0,0.1947705,52.356,46.6351090233,5,0.0175438596491,0,0.0258620689655,4,1,0.0618556701031,0.0263157894737,0,0.1875,0.010474168436,9,0.132998745295,0.228464419476,0,0,1,0,0,0,cyt_nuc 
430,36,0.0,7.404,4.902,-1.579,0,0.278828333333,50.625,31.8550452558,3,0.0384615384615,0,0.00909090909091,4,2,0.123711340206,0.0185185185185,0.1,0.25,0.0136404581135,9,0.124105011933,0.220657276995,0,0,0,0,0,0,cyt_nuc 
469,18,0.0,5.402,6.43,-0.872,0,0.289279333333,56.452,30.4253368837,8,0.00438596491228,0.00877192982456,0.0272727272727,3,1,0.0721649484536,0.0185185185185,0.0416666666667,0.0,0.00975093984962,2,0.0915178571429,0.225806451613,0,0,0,0,0,0,cyt_nuc 
473,36,0.0,5.885,5.584,-2.024,0,0.144947388889,44.797,36.1627973953,6,0.0128205128205,0,0.0192307692308,5,1,0.134020618557,0.0526315789474,0.142857142857,0.125,0.0118770377271,12,0.100642398287,0.215351812367,0,0,0,0,0,0,cyt_nuc 
120,12,0.0,7.42,6.903,-2.161,0,0.493462,48.59,34.1509609302,1,0.025641025641,0,0.0196078431373,11,4,0.257731958763,0.0789473684211,0.0384615384615,0.5,0.0143540669856,13,0.157894736842,0.370689655172,0,0,0,0,0,0,cyt_nuc 
732,36,0.0,6.197,4.945,-2.213,1,0.178991388889,47.703,33.5056200465,3,0.00649350649351,0,0.0176991150442,3,1,0.0824742268041,0.342105263158,0.0869565217391,0.25,0.00975343320849,10,0.109396914446,0.222527472527,0,0,0,0,0,0,cyt_nuc 
407,20,0.0,4.131,9.538,-1.919,0,0.306752611111,40.994,35.1134997209,4,0.025641025641,0.0344827586207,0.0263157894737,4,0,0.0927835051546,0.184210526316,0.125,0.0,0.011522134627,9,0.116336633663,0.260545905707,0,0,1,0,0,0,cyt_nuc 
299,27,0.0,6.066,3.425,-2.445,0,0.239953111111,47.464,32.8224447442,5,0.01,0,0.00917431192661,1,0,0.0618556701031,0.184210526316,0.0416666666667,0.125,0.0117647058824,10,0.10472972973,0.267796610169,0,0,0,0,0,1,cyt_nuc 
475,18,0.0,4.942,3.821,-2.26,0,0.357493555556,52.732,40.2120163721,1,0.0128205128205,0,0.0294117647059,5,1,0.0927835051546,0.027027027027,0.05,0.1875,0.0141432877348,9,0.144680851064,0.263269639066,0,0,0,0,0,0,cyt_nuc 
1064,18,0.0,4.598,5.018,-4.725,0,0.121678166667,45.892,26.6565799535,2,0.00456621004566,0,0,5,0,0.0412371134021,0.131578947368,0.181818181818,0.125,0.00943634253419,4,0.165391969407,0.22641509434,0,0,1,0,0,0,cyt_nuc 
1944,18,0.0,6.408,5.218,-1.755,0,0.195411,51.347,35.9112731628,4,0.012987012987,0,0.00925925925926,4,3,0.0618556701031,0.131578947368,0.105263157895,0.25,0.0115225661658,10,0.143302180685,0.288659793814,0,0,0,0,0,0,cyt_nuc 
876,4,0.0,4.827,9.065,-2.444,0,0.226411277778,55.918,31.1254644186,7,0.00649350649351,0,0.00990099009901,4,0,0.020618556701,0.0789473684211,0,0.0625,0.0108341028009,7,0.136682242991,0.267201834862,0,0,0,0,0,0,cyt_nuc 
790,4,0.0,4.827,9.065,-2.444,0,0.226411277778,55.918,31.1254644186,7,0.00649350649351,0,0.00990099009901,4,0,0.020618556701,0.0789473684211,0,0.0625,0.0108137704469,7,0.139771283355,0.264631043257,0,0,0,0,0,0,cyt_nuc 
839,20,0.0,5.638,9.294,-2.166,0,0.277191944444,49.432,31.812388,3,0.00877192982456,0.00847457627119,0.0194174757282,7,1,0.103092783505,0.108108108108,0.1,0.1875,0.0137023470357,14,0.0898058252427,0.341317365269,0,0,0,0,0,0,cyt_nuc 
1013,12,0.0,7.406,13.242,-2.009,0,0.0797607222222,54.774,38.665129907,4,0.00438596491228,0.00990099009901,0.0454545454545,4,2,0.0721649484536,0.263157894737,0.181818181818,0.3125,0.0113009337861,10,0.0739260739261,0.342913776016,0,0,0,0,0,0,cyt_nuc 
594,12,0.0,5.248,2.259,-2.304,0,0.186661833333,71.768,43.9142970698,3,0.00104166666667,0,0.0660377358491,6,2,0.0412371134021,0.0789473684211,0.0357142857143,0.4375,0.0127675208965,12,0.116949152542,0.184745762712,0,0,0,0,0,0,cyt_nuc 
208,27,0.0,4.244,2.302,-2.621,0,0.201067055556,44.393,32.7810053953,1,0.00877192982456,0,0.0188679245283,6,0,0.020618556701,0.157894736842,0.142857142857,0.25,0.0126653532226,12,0.0358974358974,0.264705882353,0,0,0,0,0,0,cyt_nuc 
607,27,0.0,5.746,2.813,-2.739,0,0.12409,65.895,42.1732802093,0,0.012987012987,0,0.02,2,0,0.0927835051546,0.00308641975309,0.037037037037,0.5,0.0137054821929,8,0.0802675585284,0.271973466003,0,0,0,0,0,1,cyt_nuc 
473,9,0.0,5.902,2.252,-2.24,0,0.179494722222,50.028,38.8601393488,2,0.025641025641,0.019801980198,0.019801980198,8,0,0.123711340206,0.0526315789474,0.12,0.1875,0.0195621797857,15,0.0688172043011,0.332622601279,0,0,0,0,0,0,cyt_nuc 
249,0,0.0,6.933,3.15,-2.357,0,0.2468315,57.612,34.3646294884,3,0.00595238095238,0,0.02,0,4,0.113402061856,0.0263157894737,0.0588235294118,0.0625,0.00703463203463,14,0.116883116883,0.269387755102,0,0,0,0,0,0,cyt_nuc 
487,9,0.0,4.882,1.878,-2.133,0,0.259314166667,53.97,35.9939826279,3,0.00267379679144,0,0,2,4,0.020618556701,0.0185185185185,0,0.25,0.0158120623447,9,0.112526539278,0.211180124224,0,0,1,0,0,0,cyt_nuc 
975,9,0.0,6.494,4.802,-2.657,0,0.304633444444,47.045,33.7770054651,2,0.0641025641026,0,0,0,0,0.0721649484536,0.0526315789474,0.0833333333333,0.25,0.0123909249564,11,0.110994764398,0.289392378991,0,0,0,0,0,1,cyt_nuc 
575,45,0.0,7.262,4.394,-1.882,0,0.200785555556,51.64,37.3658489535,1,0.00438596491228,0.019801980198,0.00990099009901,5,0,0.134020618557,0.157894736842,0.1,0.1875,0.01111533346,13,0.139285714286,0.30122591944,0,0,0,0,0,0,cyt_nuc 
328,12,0.0,5.671,2.307,-3.052,0,0.275954888889,51.373,34.2587095349,2,0.00333333333333,0,0,4,2,0.0103092783505,0.0675675675676,0,0.3125,0.0106421356421,7,0.11875,0.305555555556,0,0,0,0,0,0,cyt_nuc 
1431,9,0.0,6.052,3.88,-2.837,1,0.187766055556,55.945,32.3967232093,3,0.0133333333333,0,0.02,6,2,0.123711340206,0.0789473684211,0.105263157895,0.125,0.0114594998134,10,0.138245614035,0.256482130343,0,0,0,0,0,1,cyt_nuc 
1451,18,0.0,6.739,2.983,-0.667,0,0.347580944444,62.998,38.4077143256,5,0.025641025641,0,0,2,2,0.0824742268041,0.105263157895,0,0.3125,0.010967979389,12,0.120939875605,0.216309606082,0,0,1,0,0,0,cyt_nuc 
397,36,0.0,5.91,2.815,-1.721,0,0.232559611111,59.256,39.2995252558,5,0.00198412698413,0,0.0196078431373,2,0,0.123711340206,0.105263157895,0.04,0.1875,0.0144176931691,13,0.116883116883,0.282442748092,0,0,0,0,0,0,cyt_nuc 
396,0,0.0,4.922,4.58,-1.742,0,0.188597666667,58.264,32.274094,2,0.00333333333333,0,0.0175438596491,2,4,0.0412371134021,0.105263157895,0.111111111111,0.125,0.011649122807,6,0.125,0.252551020408,0,0,0,0,0,0,cyt_nuc 
275,27,0.0,6.014,3.069,-1.217,0,0.265734777778,46.764,29.592058,4,0.00649350649351,0.0181818181818,0,8,4,0.175257731959,0.0540540540541,0.107142857143,0.1875,0.0101533360961,8,0.111111111111,0.287822878229,0,0,0,0,0,0,cyt_nuc 
610,9,0.0,5.735,2.714,-1.175,0,0.257736722222,51.391,33.473863814,6,0.00438596491228,0,0,0,0,0.0103092783505,0.0277777777778,0,0.25,0.0118845500849,7,0.102310231023,0.255775577558,0,0,0,0,0,0,cyt_nuc 
542,18,0.0,4.825,3.425,-1.136,1,0.214141777778,58.008,37.0435172791,1,0.012987012987,0,0,8,2,0.144329896907,0.157894736842,0.0526315789474,0.4375,0.014951005152,10,0.118421052632,0.299256505576,0,0,0,0,0,0,cyt_nuc 
387,45,0.0,4.312,2.673,-2.676,0,0.167031388889,50.494,32.9182866512,2,0.0128205128205,0,0.0188679245283,6,4,0.0515463917526,0.105263157895,0.1,0.125,0.0104975553638,9,0.0940860215054,0.271540469974,0,0,0,0,0,0,cyt_nuc 
405,27,0.0,5.199,4.265,-1.413,0,0.275547055556,49.674,36.229392,8,0.00144927536232,0,0,2,0,0.0927835051546,0.0526315789474,0.1,0.0625,0.00808662280702,6,0.145780051151,0.284289276808,0,0,1,0,0,0,cyt_nuc 
500,9,0.0,5.764,4.248,-1.402,0,0.164317833333,63.214,39.6175849302,2,0.00352112676056,0,0.02,4,0,0.123711340206,0.027027027027,0,0.4375,0.0167014613779,11,0.115853658537,0.336693548387,0,0,0,0,0,0,cyt_nuc 
727,27,0.0,5.077,3.233,-2.238,0,0.195105222222,44.819,32.7146394651,5,0.00649350649351,0,0,4,0,0.0618556701031,0.0526315789474,0.0909090909091,0.125,0.0102877590577,12,0.108033240997,0.233748271093,0,0,1,0,0,0,cyt_nuc 
1059,18,0.0,0,3.653,-4.049,0,0.203290388889,52.368,36.9042477907,2,0.0027027027027,0,0.0350877192982,2,0,0.020618556701,0.0263157894737,0,0.3125,0.0090761586046,4,0.108549471662,0.188625592417,0,0,1,0,0,0,cyt_nuc 
892,18,0.0,5.013,4.718,-0.617,0,0.189564055556,50.686,36.0139952093,10,0.00666666666667,0,0.036036036036,0,0,0.0515463917526,0.0263157894737,0.0909090909091,0.1875,0.0109976433621,4,0.114512471655,0.19481981982,0,0,0,0,0,0,cyt_nuc 
803,27,0.0,5.306,2.756,-1.294,1,0.265404055556,53.773,36.8910942791,5,0.00438596491228,0,0.0185185185185,4,0,0.020618556701,0.0462962962963,0.0357142857143,0.4375,0.0129801920768,7,0.121483375959,0.188986232791,0,0,0,0,0,0,cyt_nuc 
436,36,0.0,5.051,2.098,-2.691,0,0.259384722222,54.055,33.5565350233,2,0.00144927536232,0,0.017094017094,0,0,0.0103092783505,0.0142857142857,0.0357142857143,0.5,0.0116677235257,9,0.10843373494,0.196759259259,0,0,1,0,0,0,cyt_nuc 
756,18,0.0,5.183,2.849,-1.894,0,0.248108666667,57.258,45.3117643721,3,0.00649350649351,0.0363636363636,0.0347826086957,6,0,0.134020618557,0.0185185185185,0.0357142857143,0.125,0.00988184747583,10,0.148,0.192819148936,0,0,0,0,0,0,cyt_nuc 
863,24,0.0,6.483,3.599,-2.805,0,0.204509388889,46.933,31.775032186,9,0.0128205128205,0,0,4,0,0.113402061856,0.0789473684211,0.037037037037,0.0,0.0155644455557,12,0.0984759671747,0.245634458673,0,0,1,0,0,0,cyt_nuc 
1469,9,0.0,4.572,4.436,-2.463,0,0.162872,65.141,38.0886366279,2,0.00333333333333,0,0.0181818181818,4,0,0.0309278350515,0.0263157894737,0,0.375,0.0111587670835,7,0.0787671232877,0.205460750853,0,0,0,0,0,0,cyt_nuc 
2048,9,0.0,5.504,4.77,-2.831,1,0.131377611111,55.126,33.223006093,5,0.0128205128205,0,0.0190476190476,2,2,0.0515463917526,0.0526315789474,0.0909090909091,0.1875,0.0109573390803,6,0.152559055118,0.179060665362,0,0,1,0,0,0,cyt_nuc 
481,0,0.0,4.154,2.996,-2.467,0,0.241229,50.462,34.1837182326,4,0.00540540540541,0.018018018018,0,12,2,0.144329896907,0,0.0909090909091,0.25,0.0130434782609,11,0.0978723404255,0.278825995807,0,0,0,0,0,0,cyt_nuc 
385,0,0.0,5.052,1.831,-3.508,1,0.0662906111111,45.791,31.6018875349,1,0.00438596491228,0,0.0388349514563,4,2,0.0515463917526,0.00277777777778,0.153846153846,0.0625,0.0190861769809,7,0.0428954423592,0.286089238845,0,0,0,0,0,0,cyt_nuc 
2945,12,0.0,3.914,4.594,-3.115,0,0.324929888889,52.972,37.1372562791,4,0.00877192982456,0,0.0194174757282,8,0,0.113402061856,0.105263157895,0.08,0.0625,0.0103859169127,10,0.117506811989,0.23597415845,0,0,0,0,0,1,cyt_nuc 
349,6,0.0,5.197,2.481,-1.684,0,0.248126333333,56.823,31.8490726977,6,0.00198412698413,0,0.00877192982456,2,0,0.0618556701031,0.0526315789474,0,0.1875,0.0130287009063,4,0.125748502994,0.217391304348,0,0,1,0,0,0,cyt_nuc 
606,24,0.0,5.065,4.414,-1.678,0,0.317999555556,48.736,32.2674703256,3,0.0128205128205,0,0,6,0,0.0824742268041,0.0526315789474,0.1,0.1875,0.0117557830868,10,0.143100511073,0.25415282392,0,0,1,0,0,0,cyt_nuc 
918,45,0.0,4.564,4.689,-1.729,0,0.246483611111,50.002,34.8255183953,8,0,0.017094017094,0.0188679245283,0,0,0.0309278350515,0.0789473684211,0,0.1875,0.0106201959749,0,0.132369299221,0.254923413567,0,0,0,0,0,0,cyt_nuc 
519,27,0.0,4.58,4.254,-2.956,1,0.174453111111,54.555,35.8469769302,4,0.00649350649351,0,0.0190476190476,2,4,0.0412371134021,0.105263157895,0.1,0.0625,0.0123652504756,7,0.106090373281,0.233009708738,0,0,0,0,0,0,cyt_nuc 
515,0,0.0,6.622,2.705,-1.331,0,0.171454666667,40.392,32.97697,8,0.0128205128205,0,0.0555555555556,4,4,0.0412371134021,0.105263157895,0.0384615384615,0.125,0.00958874920094,4,0.136904761905,0.195694716243,0,0,0,0,0,0,cyt_nuc 
207,18,0.0,6.656,3.691,-2.28,0,0.275095,51.348,39.5413285116,2,0.00144927536232,0,0.0392156862745,12,0,0.0618556701031,0.157894736842,0.1,0.375,0.0124504810413,12,0.112745098039,0.221674876847,0,0,0,0,0,0,cyt_nuc 
671,9,0.0,5.755,3.94,-2.187,0,0.293646722222,53.682,36.428874907,6,0.00438596491228,0.0181818181818,0.034188034188,2,0,0.0721649484536,0.105263157895,0,0.0,0.0110940433521,3,0.10628742515,0.27736131934,0,0,0,0,0,0,cyt_nuc 
523,54,0.0,4.581,1.964,-1.349,0,0.116223833333,58.54,33.9607224186,9,0.00438596491228,0.0172413793103,0.019801980198,2,2,0.0618556701031,0.0294117647059,0.0769230769231,0.25,0.0112182847557,7,0.106589147287,0.150289017341,0,0,1,0,0,0,cyt_nuc 
781,9,0.0,5.547,3.214,-2.338,0,0.170489888889,49.729,36.8413327442,1,0.00438596491228,0,0.0190476190476,8,0,0.0618556701031,0.0526315789474,0.1,0.4375,0.0116343490305,9,0.0994832041344,0.258687258687,0,0,0,0,0,0,cyt_nuc 
152,18,0.0,4.693,2.716,-1.878,0,0.347512722222,55.004,38.8951663953,3,0.00124378109453,0.051724137931,0.0392156862745,8,0,0.0927835051546,0.0789473684211,0.0769230769231,0.125,0.0108477300121,5,0.0857142857143,0.310810810811,0,0,0,0,0,1,cyt_nuc 
555,12,0.0,6.083,2.991,-2.312,0,0.247073055556,51.365,38.6043859767,4,0.00124378109453,0.051724137931,0.0353982300885,6,0,0.0412371134021,0.0235294117647,0.0769230769231,0.125,0.0127143701952,8,0.0800744878957,0.286751361162,0,0,0,0,0,1,cyt_nuc 
762,9,0.0,6.475,4.912,-2.067,0,0.359169555556,50.729,28.273887186,4,0.0128205128205,0,0.0172413793103,8,2,0.134020618557,0.0789473684211,0.125,0.0625,0.00981711661784,8,0.0817941952507,0.27308707124,0,0,0,0,0,0,cyt_nuc 
518,9,0.0,5.076,3.067,-1.352,0,0.175248222222,50.449,40.3520121395,3,0.0128205128205,0.00934579439252,0.0183486238532,2,0,0.0927835051546,0.027027027027,0.0357142857143,0.25,0.0126019273536,12,0.13137254902,0.249027237354,0,0,0,0,0,1,cyt_nuc 
582,18,0.0,6.711,3.672,-1.707,0,0.128519944444,57.417,40.811675814,7,0.00333333333333,0,0.0190476190476,2,0,0.0412371134021,0.0135135135135,0.0833333333333,0.1875,0.0115395440473,6,0.0947368421053,0.237024221453,0,0,0,0,0,1,cyt_nuc 
1278,36,0.0,4.573,4.153,-2.08,0,0.128088111111,44.008,35.6251523721,19,0,0,0.0196078431373,0,0,0.0,0.0263157894737,0.0588235294118,0.0625,0.010467696688,6,0.128266033254,0.281004709576,0,0,1,0,0,0,cyt_nuc 
903,45,0.0,0,5.101,-2.158,1,0.0744001666667,62.125,37.0266420698,8,0.000948766603416,0,0,2,0,0.020618556701,0.0526315789474,0.125,0.3125,0.0118749254088,7,0.139482564679,0.260289210234,0,0,1,0,0,0,cyt_nuc 
636,45,0.0,0,4.082,-1.935,1,0.1365445,54.834,38.163876186,1,0.000992063492063,0,0.0438596491228,8,0,0.0515463917526,0.0789473684211,0.0909090909091,0.0,0.0118955926401,7,0.0888888888889,0.25,0,0,0,0,0,1,cyt_nuc 
307,36,0.0,7.087,4.273,-2.318,0,0.119669722222,48.378,35.7462065581,3,0.00396825396825,0.018691588785,0.0350877192982,2,0,0.0618556701031,0.105263157895,0.153846153846,0.0,0.00956937799043,13,0.100694444444,0.29702970297,0,0,0,0,0,1,cyt_nuc 
374,27,0.0,4.964,5.052,-1.19,1,0.253845777778,49.165,33.8190990698,2,0.0131578947368,0.0283018867925,0.0194174757282,0,2,0.113402061856,0.210526315789,0.125,0.125,0.0117787386313,10,0.0924369747899,0.316216216216,0,0,0,0,0,1,cyt_nuc 
491,18,0.0,4.781,4.808,-1.486,0,0.2375195,58.631,39.7737871163,1,0.0194805194805,0,0.0392156862745,2,4,0.185567010309,0.131578947368,0.0666666666667,0.5625,0.0113234253362,14,0.11316872428,0.240246406571,0,0,0,0,0,0,cyt_nuc 
1040,27,0.0,6.027,6.164,-2.653,0,0.217083222222,47.11,31.9329776744,5,0.025641025641,0.018691588785,0.0172413793103,8,0,0.154639175258,0.0526315789474,0.0555555555556,0.1875,0.011569650328,12,0.131655372701,0.282818532819,0,0,0,0,0,0,cyt_nuc 
343,12,0.0,0,3.513,-1.97,0,0.198653777778,46.586,34.2193397907,5,0.000910746812386,0,0,4,0,0.0515463917526,0.157894736842,0.0714285714286,0.125,0.010134030729,4,0.110429447853,0.306784660767,0,0,0,0,0,1,cyt_nuc 
188,54,0.0,5.528,2.208,-1.745,0,0.285693277778,56.452,35.3011161395,1,0.00595238095238,0,0.029702970297,4,0,0.0824742268041,0.0526315789474,0.0769230769231,0.0625,0.0117647058824,10,0.10650887574,0.244565217391,0,0,0,0,0,1,cyt_nuc 
377,45,0.0,6.083,3.569,-1.53,0,0.280547722222,62.286,37.4671688372,2,0.00438596491228,0,0.0366972477064,8,2,0.123711340206,0.027027027027,0.1,0.3125,0.0131578947368,12,0.0808625336927,0.319034852547,0,0,0,0,0,0,cyt_nuc 
216,36,0.0,5.555,2.086,-1.745,0,0.285693277778,56.452,35.3011161395,1,0.00595238095238,0,0.029702970297,4,0,0.0824742268041,0.105263157895,0.0769230769231,0.0625,0.0145748987854,10,0.0812182741117,0.268867924528,0,0,0,0,0,1,cyt_nuc 
306,63,0.0,4.613,2.701,-1.345,0,0.297543944444,59.923,37.044878,4,0.00666666666667,0,0.0185185185185,6,0,0.0618556701031,0.0263157894737,0.0666666666667,0.1875,0.0133224021316,10,0.106666666667,0.281456953642,0,0,0,0,0,0,cyt_nuc 
1239,18,0.0,4.761,3.824,-2.427,0,0.191707055556,48.978,36.1958155814,9,0.00434782608696,0,0.0192307692308,4,0,0.0824742268041,0.0789473684211,0.0384615384615,0.375,0.0101979085645,12,0.12216828479,0.216194331984,0,0,0,0,0,1,cyt_nuc 
883,9,0.0,4.822,3.046,-1.982,0,0.0964096111111,48.856,33.1640132791,3,0.00352112676056,0,0.0196078431373,6,0,0.0412371134021,0.00925925925926,0.0909090909091,0.1875,0.00842593723287,13,0.0977272727273,0.221843003413,0,0,0,0,0,0,cyt_nuc 
368,0,0.0,6.506,4.103,-2.707,1,0.080586,47.419,28.1632219535,6,0,0,0.0188679245283,4,0,0.020618556701,0,0.166666666667,0.0625,0.0125891096618,8,0.0536723163842,0.335164835165,0,0,0,0,0,0,cyt_nuc 
654,9,0.0,4.85,3.998,-1.984,0,0.315639,54.878,31.9950182558,4,0.000910746812386,0,0,4,0,0.0309278350515,0.0185185185185,0,0.3125,0.00997755051135,8,0.0906298003072,0.256923076923,1,0,0,0,0,0,cyt_nuc 
614,9,0.0,5.301,4.211,-1.464,0,0.306990833333,55.312,39.5187726047,4,0.0175438596491,0,0.0188679245283,6,0,0.144329896907,0.0789473684211,0.0909090909091,0.0625,0.010295553386,13,0.133004926108,0.23606557377,0,0,1,0,0,0,cyt_nuc 
527,36,0.0,5.826,4.057,-1.462,0,0.269895333333,57.624,37.4051608372,4,0.025641025641,0,0.0175438596491,2,0,0.0618556701031,0.0789473684211,0.1,0.25,0.0115055884287,7,0.0935114503817,0.34034416826,0,0,0,0,0,0,cyt_nuc 
603,9,0.0,4.983,3.247,-2.08,0,0.257023333333,52.898,36.1333062558,8,0.00333333333333,0,0,6,2,0.0824742268041,0.210526315789,0.0416666666667,0.1875,0.0132935431362,4,0.148333333333,0.270450751252,0,0,1,0,0,0,cyt_nuc 
359,12,0.0,5.243,1.968,-1.799,0,0.239177,50.527,32.2580133721,5,0.00333333333333,0,0.0176991150442,4,2,0.0824742268041,0.0540540540541,0.0526315789474,0.25,0.0115228900654,9,0.103244837758,0.160563380282,0,0,0,0,0,0,cyt_nuc 
1394,9,0.0,5.928,4.128,-1.448,0,0.420782222222,50.671,31.1659933488,3,0.025641025641,0,0,6,2,0.0824742268041,0.0405405405405,0.037037037037,0.1875,0.0102349829417,9,0.11654676259,0.256115107914,0,0,0,0,0,0,cyt_nuc 
641,18,0.0,0,2.323,-2.7,0,0.2398595,59.82,37.710254186,2,0,0,0.049504950495,6,8,0.0618556701031,0.105263157895,0.0909090909091,0.1875,0.0140067911715,8,0.085346215781,0.189952904239,0,0,0,0,0,0,cyt_nuc 
823,18,0.0,5.82,2.021,-1.745,0,0.285693277778,56.452,35.3011161395,1,0.00595238095238,0,0.029702970297,4,0,0.0824742268041,0.105263157895,0.0769230769231,0.0625,0.00807453416149,10,0.113184079602,0.274725274725,0,0,0,0,0,1,cyt_nuc 
805,100,0.0,8.015,5.334,-1.556,0,0.199073444444,56.191,36.3033029767,4,0.0384615384615,0,0.0471698113208,0,0,0.123711340206,0.0405405405405,0.0666666666667,0.375,0.0104054779807,12,0.117197452229,0.29088639201,0,0,1,0,0,0,cyt_nuc 
290,54,0.0,6.247,5.111,-1.888,1,0.342345111111,56.392,36.8160977209,2,0.0194805194805,0,0.0353982300885,6,2,0.123711340206,0.0263157894737,0.0434782608696,0.375,0.0127572016461,8,0.124555160142,0.297202797203,0,0,0,0,0,1,cyt_nuc 
741,12,0.0,6.036,2.365,-1.657,0,0.071164,53.607,35.3921133953,7,0.0108108108108,0,0.0188679245283,4,0,0.020618556701,0.0263157894737,0.0952380952381,0.3125,0.00977676389115,11,0.174624829468,0.170963364993,0,0,1,0,0,0,cyt_nuc 
289,45,0.0,5.443,4.939,-2.581,1,0.294410888889,54.652,37.2403646977,3,0.012987012987,0,0.02,4,4,0.103092783505,0.0263157894737,0.0434782608696,0.25,0.0101197852127,9,0.139285714286,0.270175438596,0,0,0,0,0,1,cyt_nuc 
