@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-90|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-40|lysine|K numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1--1|serine|S numeric 
@ATTRIBUTE Paacount|d=2|1-60|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE minPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE maxPaacountNormed|1-170|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005737 numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
864,17.4,9,7.439,12,4.537,-1.65,0.458046882353,0.317584954545,172.573,36.6843335535,0.0263157894737,0,0.00653594771242,0.0140186915888,0.0877192982456,0.0998838559814,0,0.654651162791,0.00174814259849,0.130952380952,0,0,1,1.0,0,0,1.0,0,0,mem 
475,23.912,24,6.718,16,6.093,-0.49,0.414848647059,0.282594397727,185.746,36.2921212081,0.027027027027,0,0.00666666666667,0.0151187904968,0.0701754385965,0.0847457627119,0,0.653927813163,0.003663003663,0.142857142857,0,0,1,1.0,0,0,1.0,0,0,mem 
452,24.572,24,7.379,16,6.33,-0.575,0.474076764706,0.263243545455,167.675,35.4486728549,0.0263157894737,0,0.0124223602484,0.0180995475113,0.175438596491,0.102449888641,1,0.625,0.00390768103554,0.160714285714,0,0,1,1.0,0,0,1.0,0,0,mem 
462,21.176,27,7.388,16,4.68,-2.656,0.570987117647,0.272214488636,179.241,37.2648415852,0.0526315789474,0,0.00666666666667,0.0262582056893,0.122807017544,0.0871459694989,0,0.670305676856,0.0018589828708,0.136904761905,0,0,1,0,0,0,1.0,0,0,mem 
2347,21.392,12,6.834,11,6.784,-1.154,0.454366764706,0.298755409091,175.633,35.5867018011,0.0142857142857,0,0.030303030303,0.0090051457976,0.175438596491,0.111348122867,0,0.62441314554,0.00386930352537,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
402,21.356,0,6.362,16,6.413,-1.077,0.522668764706,0.315936204545,180.384,36.1426765126,0.0789473684211,0,0.0125,0.0126582278481,0.19298245614,0.100250626566,1,0.655778894472,0.00460758716019,0.0952380952381,0,0,1,0,0,0,0,0,0,mem 
525,20.528,45,7.821,19,7.824,-2.089,0.514967588235,0.356243818182,172.343,38.2796503858,0.0277777777778,0,0,0.0155339805825,0.157894736842,0.0842911877395,1,0.654510556622,0.00186003255057,0.107142857143,0,0,1,0,0,0,0,0,10,mem 
521,25.624,36,7.753,21,7.093,-1.341,0.497564470588,0.327585545455,171.209,37.7091183675,0.131578947368,0,0,0.0119284294235,0.19298245614,0.100386100386,3,0.640232108317,0.00210526315789,0.130952380952,0,0,1,1.0,0,0,0,0,10,mem 
2200,38.824,27,7.258,15,7.112,-1.208,0.0734609411765,0.261070988636,207.0,37.0227227527,0.0526315789474,0.047619047619,0,0.0109689213894,0.122807017544,0.0828402366864,0,0.573770491803,0.00423037716616,0.136904761905,0,0,1,1.0,0,0,0,0,0,mem 
2029,41.146,18,6.292,14,4.268,-1.137,0.411220529412,0.291377545455,179.028,36.845843202,0.0526315789474,0,0,0.00742574257426,0.140350877193,0.0789733464956,0,0.568888888889,0.00524218913818,0.113095238095,0,0,1,1.0,0,0,0,0,0,mem 
909,33.092,36,6.334,18,7.388,-1.308,0.475474705882,0.251990863636,186.537,34.3418989536,0.0789473684211,0.037037037037,0.0555555555556,0.00784753363229,0.122807017544,0.0816777041943,0,0.516022099448,0.00493688288964,0.136904761905,0,0,1,1.0,0,0,1.0,0,10,mem 
854,38.132,36,6.126,18,7.306,-0.356,0.454549117647,0.206966681818,174.825,33.9103146353,0.0526315789474,0,0.0573248407643,0.0141843971631,0.122807017544,0.0834312573443,1,0.531764705882,0.00379099008024,0.178571428571,0,0,1,1.0,0,0,0,0,10,mem 
860,32.708,36,5.712,19,7.475,-1.0,0.472017411765,0.234769090909,184.407,34.3356626192,0.0526315789474,0,0.0573248407643,0.0154761904762,0.140350877193,0.0933488914819,0,0.543224299065,0.00401480459193,0.160714285714,0,0,1,1.0,0,0,1.0,0,10,mem 
873,32.264,36,8.151,18,6.156,-0.487,0.557225647059,0.2676545,182.329,33.6164142232,0.0526315789474,0.027027027027,0.0509554140127,0.0115740740741,0.175438596491,0.0873563218391,0,0.532796317606,0.00426241660489,0.202380952381,0,0,1,1.0,0,0,1.0,0,10,mem 
370,46.138,30,6.793,18,6.561,-1.981,0.280332941176,0.318149704545,176.625,36.113831123,0.010101010101,0.0384615384615,0.0133333333333,0.0114285714286,0.228070175439,0.0980926430518,0,0.573770491803,0.00497662494345,0.0714285714286,0,0,1,0,0,0,1.0,0,10,mem 
372,34.78,18,5.228,18,6.561,-1.935,0.277791058824,0.283285693182,173.934,35.562851788,0.010101010101,0.0384615384615,0.0133333333333,0.0163043478261,0.175438596491,0.0975609756098,1,0.586956521739,0.00394570707071,0.0833333333333,0,0,1,0,0,0,1.0,0,10,mem 
372,40.648,24,5.555,18,6.561,-1.258,0.287677764706,0.308840545455,176.072,35.6668239728,0.0263157894737,0,0.0133333333333,0.00847457627119,0.19298245614,0.0975609756098,1,0.557065217391,0.00359874044085,0.0952380952381,0,0,1,0,0,0,0,0,10,mem 
485,32.524,12,5.195,15,4.239,-1.353,0.444186647059,0.305597238636,174.406,35.2265468067,0.0526315789474,0,0.0126582278481,0.0187891440501,0.122807017544,0.0663900414938,1,0.652806652807,0.00510435571688,0.142857142857,0,0,1,0,0,0,0,0,10,mem 
611,46.614,6,6.004,16,4.305,-1.499,0.476402235294,0.325813409091,169.125,34.6990692537,0.0789473684211,0,0.0126582278481,0.0201680672269,0.122807017544,0.0756578947368,1,0.645799011532,0.0035682426405,0.125,0,0,1,0,0,0,0,0,10,mem 
610,33.88,12,6.334,17,6.189,-1.446,0.385497882353,0.321122340909,168.19,34.2441379818,0.027027027027,0,0.0126582278481,0.0217391304348,0.0877192982456,0.0708401976936,1,0.650165016502,0.00411044589402,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
612,36.712,6,6.174,13,3.514,-0.801,0.398191352941,0.327628738636,169.533,34.9483842533,0.0263157894737,0,0.0126582278481,0.0233333333333,0.0877192982456,0.0591133004926,1,0.65625,0.00391842550539,0.142857142857,0,0,1,0,0,0,0,0,10,mem 
484,39.13,12,5.522,17,4.821,-1.22,0.436988529412,0.311462454545,170.808,34.8114087542,0.0789473684211,0,0.0126582278481,0.01875,0.122807017544,0.0644490644491,1,0.6625,0.00397862907809,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
551,32.736,6,8.056,13,3.911,-0.546,0.502738470588,0.326575,172.911,34.2254732377,0.0526315789474,0,0.0126582278481,0.0201096892139,0.122807017544,0.0711678832117,1,0.652650822669,0.00436941410129,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
646,50.162,6,6.368,18,4.133,-0.802,0.281495882353,0.317917022727,187.807,35.1915142243,0.0263157894737,0,0.0121951219512,0.0158478605388,0.157894736842,0.0668740279938,0,0.663551401869,0.00505857294995,0.125,0,0,1,0,0,0,0,0,0,mem 
830,50.968,6,5.143,19,3.683,-1.959,0.354774235294,0.310299738636,178.983,35.0949479576,0.0263157894737,0,0.0121951219512,0.012315270936,0.122807017544,0.0677146311971,0,0.675544794189,0.00390345455728,0.142857142857,0,0,1,0,0,0,0,0,0,mem 
768,50.534,6,5.442,18,3.705,-1.587,0.311914882353,0.307462636364,185.455,34.8016993455,0.0117647058824,0,0.0121951219512,0.0133155792277,0.0701754385965,0.0588235294118,0,0.676701570681,0.00433333333333,0.154761904762,0,0,1,0,0,0,0,0,0,mem 
1165,20.28,24,5.452,12,6.995,-1.292,0.490946352941,0.312277159091,172.099,35.3125247278,0.0263157894737,0,0.00641025641026,0.0183406113537,0.210526315789,0.116179001721,1,0.618432385874,0.00441663599558,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
400,11.572,27,6.903,21,7.672,-1.191,0.486934882353,0.313441454545,169.257,35.558805798,0.105263157895,0,0,0.0431472081218,0.105263157895,0.0680100755668,1,0.694444444444,0.002499652826,0.190476190476,0,0,0,0,0,0,0,0,10,mem 
395,21.262,36,7.58,20,7.912,-1.63,0.476302058824,0.281766431818,174.805,35.181081821,0.0789473684211,0,0,0.0469973890339,0.122807017544,0.0714285714286,1,0.69820971867,0.00312891113892,0.184523809524,0,0,0,0,0,0,0,0,10,mem 
250,37.752,18,7.271,14,4.731,-1.072,0.334619647059,0.305772068182,173.665,35.6045442195,0.0263157894737,0,0.00666666666667,0.0210084033613,0.210526315789,0.113360323887,1,0.654471544715,0.00505630889451,0.154761904762,0,0,0,0,0,0,0,0,0,mem 
951,22.268,12,7.429,10,8.718,-1.856,0.522990470588,0.328690034091,174.033,35.3954397181,0.0526315789474,0,0.00645161290323,0.017130620985,0.140350877193,0.111814345992,0,0.664202745512,0.00226372382569,0.130952380952,0,0,1,0,0,0,0,0,10,mem 
907,25.032,8,6.684,15,9.241,-1.375,0.457723294118,0.294299170455,179.103,35.544275021,0.0789473684211,0,0.00662251655629,0.016592920354,0.210526315789,0.112831858407,1,0.683277962348,0.00231673993109,0.136904761905,0,0,1,0,0,0,0,0,0,mem 
1429,55.47,6,6.24,10,7.098,-0.789,0.516769529412,0.282050784091,180.058,35.06523244,0.027027027027,0,0.0506329113924,0.0105263157895,0.19298245614,0.0967741935484,0,0.561403508772,0.00358781810597,0.077380952381,0,0,1,0,0,0,0,0,0,mem 
489,23.92,12,6.966,19,5.319,-0.863,0.433714352941,0.323088568182,186.887,36.8505181505,0.027027027027,0,0.00636942675159,0.0230607966457,0.140350877193,0.104938271605,0,0.668041237113,0.0029613835584,0.130952380952,0,0,1,0,0,0,0,0,10,mem 
499,19.448,18,7.467,19,5.494,-0.874,0.474995941176,0.304903772727,182.531,37.0754574768,0.027027027027,0,0,0.0208768267223,0.175438596491,0.0866935483871,0,0.636363636364,0.00232843137255,0.142857142857,0,0,1,0,0,0,1.0,0,10,mem 
650,24.448,4,7.467,11,9.449,-1.229,0.474995941176,0.307232181818,184.227,36.2013885402,0.027027027027,0,0.00636942675159,0.015873015873,0.140350877193,0.0865533230294,0,0.617647058824,0.00185185185185,0.154761904762,0,0,1,0,0,0,1.0,0,10,mem 
631,21.592,9,7.467,11,8.171,-0.874,0.443153352941,0.278433840909,186.053,36.9677762855,0.0405405405405,0,0,0.0239616613419,0.122807017544,0.0748407643312,0,0.614035087719,0.00129421915444,0.154761904762,0,0,1,0,0,0,0,0,10,mem 
448,20.056,9,5.516,10,7.278,-1.229,0.443208588235,0.271028545455,182.602,37.1553801464,0.0405405405405,0,0,0.0181405895692,0.122807017544,0.0831460674157,0,0.585585585586,0.00142782969886,0.130952380952,0,0,1,0,0,0,1.0,0,10,mem 
590,19.856,9,5.795,20,7.482,-0.837,0.455877764706,0.300447863636,178.951,37.0936415154,0.027027027027,0,0.0062893081761,0.0156794425087,0.157894736842,0.0919931856899,0,0.639931740614,0.00236942412692,0.113095238095,0,0,1,0,0,0,0,0,10,mem 
438,39.108,9,6.32,10,7.437,-0.9,0.603261941176,0.255290090909,179.958,34.9134126521,0.0789473684211,0,0.00649350649351,0.0254041570439,0.175438596491,0.0804597701149,0,0.557603686636,0.00366022971097,0.190476190476,0,0,1,0,0,0,0,0,0,mem 
237,19.352,6,6.575,19,6.705,-0.513,0.467636,0.279885659091,174.725,34.9380661717,0.00714285714286,0,0,0.00917431192661,0.210526315789,0.128205128205,0,0.695278969957,0.00584795321637,0.0833333333333,0,0,0,0,0,0,0,0,0,mem 
1927,26.076,18,6.638,17,6.311,-1.122,0.499898705882,0.322057352273,164.765,36.2899033729,0.0526315789474,0,0,0.0125588697017,0.122807017544,0.0821205821206,1,0.57514300572,0.00325840835036,0.130952380952,0,0,0,1.0,1.0,0,0,0,0,mem 
1928,22.892,9,6.254,16,6.083,-1.486,0.480770647059,0.314434125,163.305,36.2764538836,0.027027027027,0,0,0.0114464099896,0.122807017544,0.0841558441558,1,0.586798336798,0.0029255098943,0.142857142857,0,0,0,1.0,1.0,0,0,0,0,mem 
581,19.984,27,6.754,18,5.83,-2.062,0.436844,0.315263522727,174.407,35.5862543813,0.0789473684211,0,0.00662251655629,0.01393728223,0.175438596491,0.0951557093426,0,0.698440207972,0.00281954887218,0.107142857143,0,0,0,0,0,0,1.0,0,0,mem 
4544,19.88,30,7.515,19,8.177,-0.859,0.576090823529,0.280831556818,177.997,34.8939425511,0.131578947368,0.0294117647059,0.0512820512821,0.00728637668359,0.122807017544,0.0808192028188,0,0.542290748899,0.00390984092998,0.142857142857,0,0,1,0,0,0,0,0,0,mem 
4655,39.628,45,6.118,11,6.864,-0.625,0.478141176471,0.270166897727,167.181,34.1422582924,0.0526315789474,0,0.0445859872611,0.00840698426385,0.122807017544,0.0902837489252,1,0.5506342722,0.004520364355,0.202380952381,0,0,1,0,0,0,1.0,0,10,mem 
4660,52.392,45,5.403,12,6.961,-0.367,0.487401529412,0.289895840909,167.826,34.4490245606,0.0526315789474,0,0.0445859872611,0.0111972437554,0.105263157895,0.0912604681125,1,0.558634020619,0.00424320123439,0.178571428571,0,0,1,0,0,0,0,0,0,mem 
4753,39.326,36,5.47,11,8.231,-0.218,0.402523352941,0.189812261364,180.849,34.4021519417,0.0263157894737,0,0.037037037037,0.00757894736842,0.105263157895,0.0785263157895,0,0.519477784797,0.00382713288104,0.172619047619,0,0,1,0,0,0,0,0,0,mem 
699,28.416,5,7.099,16,8.547,-2.366,0.450732705882,0.310195738636,191.499,36.8602310719,0.131578947368,0,0.00645161290323,0.0132547864507,0.140350877193,0.129310344828,0,0.656115107914,0.00327278677794,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
1367,25.708,45,5.592,10,7.612,-0.842,0.620053529412,0.375771568182,169.504,35.9275545209,0.027027027027,0,0.00621118012422,0.0103092783505,0.263157894737,0.102639296188,2,0.530447542186,0.00441855008994,0.113095238095,0,0,1,0,0,0,0,0,0,mem 
628,28.788,18,6.406,19,6.436,-2.051,0.300579470588,0.266602647727,178.15,36.3139853574,0.105263157895,0,0,0.0179153094463,0.157894736842,0.0784,2,0.599358974359,0.00190756958294,0.119047619048,0,0,1,0,0,0,0,0,0,mem 
1722,39.576,16,6.578,18,8.519,-0.658,0.411670882353,0.309376693182,186.893,35.8868487544,0.0526315789474,0,0.00666666666667,0.0116822429907,0.175438596491,0.0983129726585,0,0.543073341094,0.00334168755221,0.154761904762,0,0,1,0,0,0,0,0,0,mem 
1722,36.528,24,5.796,18,7.803,-0.655,0.395258588235,0.285563318182,180.669,35.6886927474,0.0789473684211,0,0.00666666666667,0.0093896713615,0.140350877193,0.0977312390925,0,0.554714784633,0.00358921996349,0.160714285714,0,0,1,0,0,0,0,0,0,mem 
655,44.39,12,5.827,11,6.967,-2.503,0.212197882353,0.328376704545,179.226,35.4419847419,0.0526315789474,0.04,0,0.0277349768875,0.105263157895,0.0966257668712,2,0.615975422427,0.00398472521999,0.119047619048,0,0,1,0,0,0,0,0,0,mem 
654,66.506,12,7.487,11,8.082,-1.853,0.246165705882,0.363598125,174.82,36.3993675815,0.0526315789474,0,0,0.0277777777778,0.175438596491,0.0937019969278,3,0.584615384615,0.00424045896732,0.119047619048,0,0,1,0,0,0,0,0,0,mem 
626,26.254,24,5.838,19,6.653,-0.837,0.468011764706,0.334582204545,179.079,35.1354705707,0.0135135135135,0,0.00613496932515,0.0114754098361,0.157894736842,0.113964686998,0,0.612540192926,0.00329489291598,0.130952380952,0,0,1,0,0,0,0,0,0,mem 
1456,37.754,18,7.339,19,7.021,-0.74,0.590724352941,0.348260147727,176.674,35.4317832762,0.105263157895,0,0.00666666666667,0.013094417643,0.140350877193,0.0929112181693,0,0.584022038567,0.00337428938199,0.113095238095,0,0,1,0,0,0,0,0,0,mem 
377,51.85,27,7.018,19,7.286,-1.983,0.298675235294,0.344883579545,181.962,36.1341135871,0.105263157895,0,0.0130718954248,0.0137362637363,0.122807017544,0.106951871658,2,0.571045576408,0.00606150206978,0.0952380952381,0,0,0,0,0,0,1.0,0,10,mem 
746,30.752,18,7.117,17,5.752,-0.223,0.454294882353,0.313593375,178.594,35.3153106482,0.0263157894737,0,0.00666666666667,0.016393442623,0.140350877193,0.102288021534,0,0.570080862534,0.00306091215182,0.125,0,0,1,1.0,0,0,1.0,0,10,mem 
747,24.368,12,6.56,18,6.011,-1.242,0.443387411765,0.297695920455,178.514,35.8201126285,0.0526315789474,0.0434782608696,0.00666666666667,0.0109140518417,0.140350877193,0.0981182795699,0,0.57469717362,0.00298028427327,0.113095238095,0,0,1,1.0,0,0,1.0,0,10,mem 
700,29.168,12,7.139,16,5.001,-1.06,0.511259117647,0.269442681818,157.196,35.5337858779,0.0263157894737,0,0,0.0129310344828,0.210526315789,0.0832137733142,2,0.583333333333,0.00325556158437,0.10119047619,0,0,1,1.0,0,0,1.0,0,10,mem 
704,39.632,12,7.371,15,4.766,-1.514,0.465639882353,0.280437363636,178.418,35.5588670857,0.0263157894737,0.0277777777778,0,0.0131004366812,0.140350877193,0.09272467903,1,0.594285714286,0.00454840805718,0.107142857143,0,0,1,1.0,0,0,1.0,0,10,mem 
999,21.912,24,7.478,11,8.07,-1.28,0.546826529412,0.355394738636,184.587,35.6878676513,0.0540540540541,0,0,0.0121951219512,0.0877192982456,0.0993975903614,0,0.596984924623,0.00323459312223,0.119047619048,0,0,1,1.0,0,0,0,0,0,mem 
1390,54.612,6,4.608,12,4.875,-1.419,0.561212705882,0.332248556818,178.598,36.1542552078,0.0263157894737,0.0384615384615,0.0120481927711,0.0108303249097,0.140350877193,0.113193943764,0,0.598845598846,0.00369074622275,0.166666666667,0,0,1,1.0,1.0,0,1.0,0,10,mem 
1194,32.986,27,8.199,12,8.463,-1.089,0.610224176471,0.311011784091,184.66,36.4284250336,0.105263157895,0,0,0.010951979781,0.175438596491,0.114189756507,1,0.605882352941,0.00397501419648,0.142857142857,0,0,1,0,0,0,0,0,10,mem 
872,23.772,27,7.919,15,6.532,-1.336,0.516160588235,0.331643340909,176.037,37.0782581244,0.0789473684211,0.0263157894737,0,0.0127020785219,0.105263157895,0.123130034522,1,0.634792626728,0.00317219502103,0.0688622754491,0,0,1,0,0,0,0,0,10,mem 
877,28.008,36,5.844,15,7.839,-0.997,0.430608352941,0.290084318182,185.459,36.1426033196,0.0540540540541,0.0454545454545,0,0.0137614678899,0.140350877193,0.138443935927,0,0.61282932417,0.00452488687783,0.0952380952381,0,0,1,0,0,0,0,0,10,mem 
912,44.666,0,7.023,14,9.031,-1.137,0.432100176471,0.293273488636,185.769,37.7171791013,0.0540540540541,0.027027027027,0,0.0121145374449,0.175438596491,0.116611661166,0,0.601321585903,0.00375469336671,0.0952380952381,0,0,1,0,0,0,0,0,10,mem 
1212,22.332,8,4.868,15,8.621,-0.918,0.403692823529,0.278304,183.492,36.5829324652,0.105263157895,0,0.00613496932515,0.0223325062035,0.140350877193,0.10835401158,2,0.610099337748,0.00380043307261,0.178571428571,0,0,1,0,0,0,0,0,10,mem 
877,50.662,45,7.018,14,6.908,-0.528,0.369464,0.306724397727,196.605,37.113648299,0.0526315789474,0,0,0.0126002290951,0.122807017544,0.110983981693,1,0.635738831615,0.00329082682024,0.0595238095238,0,0,1,0,0,0,0,0,10,mem 
915,42.398,18,5.455,15,7.217,-0.797,0.343227882353,0.305077522727,184.511,36.4701125104,0.0526315789474,0.0333333333333,0.00621118012422,0.00879120879121,0.228070175439,0.11951754386,0,0.602634467618,0.00400472689076,0.107142857143,0,0,1,0,0,0,0,0,10,mem 
908,53.786,0,7.181,14,6.85,-1.046,0.360555529412,0.287952761364,182.342,36.889595042,0.0263157894737,0.04,0.0062893081761,0.00898876404494,0.175438596491,0.124861878453,1,0.602876106195,0.00363925097598,0.0892857142857,0,0,1,0,0,0,0,0,10,mem 
976,36.324,12,6.577,13,5.985,-1.628,0.398702529412,0.284252670455,181.948,35.7480532912,0.00505050505051,0,0,0.0154320987654,0.210526315789,0.110996916752,0,0.62962962963,0.00457426288234,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
1607,26.952,24,6.117,12,7.592,-1.576,0.423706058824,0.302901204545,172.016,35.4561670225,0.00925925925926,0.0285714285714,0.00662251655629,0.011875,0.280701754386,0.0935162094763,0,0.535246412976,0.00350066512637,0.10119047619,0,0,1,1.0,1.0,0,1.0,0,0,mem 
582,46.862,36,6.764,21,8.089,-1.23,0.410543823529,0.294186704545,181.93,37.5177270502,0.0789473684211,0,0,0.0103986135182,0.0701754385965,0.101899827288,0,0.551903114187,0.00237247924081,0.10119047619,0,0,1,0,0,0,1.0,0,10,mem 
669,43.906,27,8.165,17,7.074,-2.669,0.257900941176,0.302007715909,181.713,38.0618601248,0.131578947368,0,0,0.0045045045045,0.157894736842,0.0945945945946,2,0.55037593985,0.00255623721881,0.107142857143,0,0,1,0,0,0,1.0,0,10,mem 
607,48.794,18,7.59,16,7.395,-0.679,0.221788294118,0.336543079545,185.269,37.8141601012,0.0526315789474,0,0.00606060606061,0.00336134453782,0.210526315789,0.100993377483,1,0.542288557214,0.00369108461102,0.0833333333333,0,0,1,0,0,0,1.0,0,10,mem 
645,59.484,18,7.671,15,7.369,-3.032,0.301760294118,0.324716875,205.207,38.8350557988,0.131578947368,0,0.00595238095238,0.00634920634921,0.122807017544,0.0841121495327,0,0.550702028081,0.00291298628077,0.107142857143,0,0,1,0,0,0,1.0,0,10,mem 
247,28.996,16,6.036,17,9.528,-0.89,0.412434,0.287137284091,174.652,38.6507659588,0.131578947368,0,0.0059880239521,0.00884955752212,0.210526315789,0.168032786885,0,0.588477366255,0.00269211943221,0.125,0,0,1,0,0,0,0,0,0,mem 
326,22.296,18,6.116,16,7.958,-0.234,0.483517176471,0.364371579545,174.727,34.7971048882,0.0263157894737,0,0.00649350649351,0.0289389067524,0.210526315789,0.108359133127,0,0.680124223602,0.0056281771968,0.125,0,0,1,0,0,0,1.0,0,0,mem 
327,28.8,18,8.09,15,7.713,-0.473,0.436875823529,0.331398488636,174.133,34.5643419628,0.0263157894737,0,0.00653594771242,0.0193548387097,0.175438596491,0.12037037037,0,0.656346749226,0.00452406804198,0.14880952381,0,0,1,0,0,0,1.0,0,0,mem 
676,39.652,12,6.427,17,6.661,-1.461,0.145089588235,0.331682352273,185.788,36.1419026324,0.0526315789474,0,0.00636942675159,0.0163447251114,0.122807017544,0.141158989599,1,0.691964285714,0.0030487804878,0.184523809524,0,0,1,0,0,0,0,0,0,mem 
518,30.828,1,5.052,17,13.168,-0.804,0.480923176471,0.297005784091,168.438,36.281443679,0.0526315789474,0,0.0127388535032,0.011673151751,0.140350877193,0.201941747573,0,0.608949416342,0.00402414486922,0.119047619048,0,0,1,0,0,0,0,0,0,mem 
511,30.452,2,5.513,17,8.851,-1.152,0.480373058824,0.296525204545,166.878,37.1383383136,0.105263157895,0,0.0127388535032,0.0141414141414,0.140350877193,0.173228346457,0,0.633136094675,0.00418646752659,0.125,0,0,1,0,0,0,0,0,0,mem 
480,20.188,0,5.907,17,6.815,-1.217,0.498959411765,0.326760852273,162.176,37.3965663803,0.00925925925926,0,0.0127388535032,0.00860215053763,0.157894736842,0.174004192872,1,0.634453781513,0.00579710144928,0.136904761905,0,0,1,0,0,0,0,0,0,mem 
491,25.28,18,7.413,17,7.172,-0.505,0.558518823529,0.305929136364,170.381,35.8947285216,0.0526315789474,0,0.0127388535032,0.0126050420168,0.19298245614,0.188524590164,0,0.64887063655,0.0057110862262,0.077380952381,0,0,1,0,0,0,0,0,0,mem 
492,20.192,2,6.286,16,9.125,-1.489,0.473630823529,0.338003352273,168.589,36.5828787971,0.0263157894737,0,0.0128205128205,0.0103092783505,0.175438596491,0.175869120654,0,0.686475409836,0.0049745056585,0.0833333333333,0,0,0,0,0,0,0,0,0,mem 
513,27.788,8,7.234,18,9.19,-0.916,0.561770352941,0.334298795455,174.591,37.7695154872,0.0263157894737,0,0.0121951219512,0.0098814229249,0.210526315789,0.18431372549,0,0.62278978389,0.00530303030303,0.0833333333333,0,0,0,0,0,0,0,0,0,mem 
575,34.604,12,7.634,17,8.092,-2.778,0.333005529412,0.349927647727,185.058,36.2622954518,0.0263157894737,0.0263157894737,0.0125,0.012323943662,0.228070175439,0.160839160839,0,0.663747810858,0.00494014820445,0.125,0,0,1,0,0,0,0,0,0,mem 
471,33.508,3,5.84,16,10.571,-1.008,0.488204235294,0.244741613636,174.274,36.637217606,0.0526315789474,0,0.0127388535032,0.0129589632829,0.157894736842,0.198717948718,1,0.659528907923,0.00431140675043,0.0718562874251,0,0,1,0,0,0,0,0,0,mem 
488,26.572,12,7.076,17,6.883,-0.46,0.452973176471,0.274247761364,181.722,35.4548713719,0.0135135135135,0.0588235294118,0.0127388535032,0.0128205128205,0.157894736842,0.19175257732,0,0.638429752066,0.00451092117759,0.113095238095,0,0,1,0,0,0,0,0,0,mem 
533,41.07,3,6.157,17,10.159,-1.541,0.435778294118,0.279874318182,170.573,35.1361428904,0.0263157894737,0,0.00666666666667,0.0173410404624,0.0877192982456,0.183018867925,0,0.680529300567,0.00492103456168,0.190476190476,0,0,0,0,0,0,0,0,0,mem 
514,35.244,3,5.953,17,14.11,-0.647,0.530267470588,0.318588545455,174.177,36.0113480824,0.0263157894737,0,0.0127388535032,0.00796812749004,0.210526315789,0.20156555773,0,0.623529411765,0.00416104363473,0.119047619048,0,0,1,0,0,0,0,0,0,mem 
646,32.124,24,7.549,20,7.934,-0.524,0.437153941176,0.260930625,174.125,36.0376545919,0.0263157894737,0,0.0178571428571,0.0110584518167,0.157894736842,0.104199066874,0,0.568535825545,0.00230741924033,0.154761904762,0,0,1,0,0,0,0,0,0,mem 
475,23.34,1,6.571,18,8.734,-1.153,0.557387705882,0.282309818182,172.541,35.8338168301,0.105263157895,0,0,0.0561555075594,0.157894736842,0.0677966101695,0,0.71974522293,0.00347785763969,0.125,0,0,1,1.0,0,0,1.0,0,0,mem 
676,13.5,1,5.936,18,9.324,-0.878,0.501989352941,0.282194090909,171.203,35.1022715759,0.0789473684211,0,0,0.0588235294118,0.0877192982456,0.0549777117385,1,0.811011904762,0.00357142857143,0.220238095238,0,0,1,1.0,0,0,1.0,0,0,mem 
630,18.272,1,7.147,18,9.003,-1.103,0.541556529412,0.283003772727,175.901,34.7096709824,0.105263157895,0,0,0.0795454545455,0.105263157895,0.0685805422648,0,0.752396166134,0.0025926886181,0.309523809524,0,0,1,1.0,0,0,1.0,0,0,mem 
