@RELATION /share/usr/briese/Pythonscrips/models/bacello_animals_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=5|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1--1|charge numeric 
@ATTRIBUTE Paacount|d=3|1-30|leucine|L numeric 
@ATTRIBUTE letterCount|1-30|C|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|-30--1|cysteine|C numeric 
@ATTRIBUTE maxPaacountNormed|1-90|hydrophob_very|2 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charged numeric 
@ATTRIBUTE maxPaacount|-100--1|structure_none|0 numeric 
@ATTRIBUTE maxPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005634 numeric 
@ATTRIBUTE 0016740 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
604,32.45,-1.286,0.4461024375,34.837193,36.2417631331,0.153846153846,0,0,0.147727272727,0.0,0.1125,0.101694915254,0,1,0,0,0,1.0,0,SR 
452,27.116,-1.076,0.4332473125,38.4514519583,36.6334417773,0.0,1,0,0.113636363636,0.0,0.0813953488372,0.0743243243243,0,0,0,0,0,0,0,SR 
361,29.652,-0.84,0.4166850625,32.2979194583,38.1800884106,0.153846153846,2,0,0.113636363636,0.0,0.10752688172,0.0403458213256,0,0,0,0,0,1.0,0,SR 
73,24.024,-2.018,0.225072375,33.4150784167,33.8217211571,0.0,3,0,0.12676056338,0.214285714286,0.118644067797,0.12962962963,0,0,0,0,0,1.0,4,SR 
142,29.308,-0.78,0.494937125,37.402903625,36.8386008058,0.0384615384615,1,0,0.0681818181818,0.0,0.10989010989,0.105691056911,0,0,0,0,0,1.0,4,SR 
941,21.46,-1.394,0.546009375,35.8633398333,36.6005293433,0.0,2,0.0357142857143,0.147727272727,0.00819672131148,0.136842105263,0.0748663101604,0,1,0,0,0,0,0,SR 
1184,27.052,-0.796,0.446344,34.84022825,37.6177703743,0.0,0,0,0.113636363636,0.00757575757576,0.149425287356,0.0682011935209,0,1,0,0,0,0,0,SR 
128,22.816,-1.009,0.5185835,33.3230031667,36.3269616,0.0,0,0,0.125,0.0,0.134146341463,0.12,0,0,0,0,0,1.0,0,SR 
80,16.664,-1.064,0.523125125,33.6271255,34.536612026,0.0769230769231,0,0,0.141025641026,0.0714285714286,0.115384615385,0.0933333333333,0,0,0,0,0,1.0,0,SR 
1670,20.768,-2.199,0.4581461875,35.43654175,34.9666214421,0.0769230769231,1,0.00480769230769,0.0909090909091,0.00497512437811,0.197802197802,0.106024096386,0,1,0,0,0,0,0,SR 
466,40.42,-1.137,0.46926275,33.5017330833,34.2563042721,0.0384615384615,1,0,0.136363636364,0.0,0.223529411765,0.0217391304348,0,0,0,0,0,1.0,4,SR 
1651,38.03,-1.593,0.5309144375,35.0503917917,36.0752324666,0.0384615384615,0,0.00555555555556,0.136363636364,0.00480769230769,0.155555555556,0.0857843137255,0,0,0,0,0,0,0,SR 
934,33.736,-1.206,0.416385375,35.42877675,35.8538155403,0.0384615384615,2,0.00649350649351,0.147727272727,0.0,0.123456790123,0.0809935205184,0,1,0,0,0,1.0,4,SR 
591,47.65,-0.601,0.3458039375,36.7278163333,37.2813180085,0.0769230769231,2,0.00526315789474,0.0795454545455,0.0149253731343,0.173913043478,0.0829015544041,0,1,0,0,0,1.0,4,SR 
202,22.928,-1.356,0.442575875,41.6151609167,37.6860516181,0.0769230769231,0,0,0.0795454545455,0.0,0.120481927711,0.0628272251309,0,0,0,0,0,1.0,4,SR 
586,30.548,-0.917,0.44884125,32.0462146667,35.8189051081,0.0384615384615,2,0.00526315789474,0.113636363636,0.012987012987,0.1125,0.0723104056437,0,1,0,0,0,1.0,4,SR 
175,29.852,-2.417,0.258781875,32.194595,37.1721794535,0.0,2,0.037037037037,0.0909090909091,0.15,0.0879120879121,0.116883116883,0,0,0,0,0,1.0,0,SR 
550,23.268,-1.356,0.5523056875,33.2716593333,36.5647253876,0.0384615384615,1,0,0.136363636364,0.0,0.127906976744,0.0863970588235,0,0,0,0,0,1.0,0,SR 
1888,28.42,-1.017,0.4520680625,30.6025207917,35.8065774355,0.0384615384615,2,0,0.136363636364,0.00452488687783,0.25,0.078025477707,0,1,0,0,0,1.0,0,SR 
74,22.12,-4.877,0.23041975,32.74905575,37.8578674648,0.0,0,0,0.0211267605634,0.0,0.140625,0.0892857142857,0,0,0,0,0,1.0,0,SR 
253,49.23,-0.75,0.4812970625,36.8878406667,37.915513256,0.0,3,0,0.113636363636,0.0,0.146341463415,0.0491803278689,0,0,0,0,0,1.0,0,SR 
113,18.708,-0.856,0.5686145625,37.1496027083,36.5476373545,0.0769230769231,0,0.00505050505051,0.147727272727,0.0833333333333,0.0927835051546,0.130841121495,0,0,0,0,0,1.0,0,SR 
77,26.66,-1.42,0.281724125,28.82674675,30.1697746081,0.0,3,0.00526315789474,0.0533333333333,0.0833333333333,0.118644067797,0.0882352941176,0,0,0,0,0,1.0,4,SR 
757,24.916,-1.091,0.4479321875,32.4204105833,32.8835388515,0.0769230769231,1,0,0.102272727273,0.00751879699248,0.102040816327,0.0672043010753,0,1,0,0,0,1.0,0,SR 
76,20.196,-1.06,0.5321084375,34.6028329167,36.909270863,0.0,0,0,0.202702702703,0.0,0.210526315789,0.1,0,0,0,0,0,1.0,0,SR 
112,43.9,-1.184,0.3360620625,39.0480259167,38.3796446514,0.192307692308,1,0.00505050505051,0.102272727273,0.0,0.197916666667,0.0471698113208,0,0,0,0,0,1.0,4,SR 
154,24.524,-1.037,0.5301495625,34.8321001667,36.7190851391,0.115384615385,1,0,0.136363636364,0.0,0.170454545455,0.0272108843537,0,0,0,0,0,1.0,4,SR 
113,22.724,-0.784,0.46411375,33.70994125,37.2222279909,0.0,0,0.00595238095238,0.0909090909091,0.0,0.102272727273,0.125,0,0,0,0,0,0,0,SR 
63,14.376,-1.013,0.481973375,32.367549,36.6640576,0.0384615384615,0,0.00724637681159,0.180327868852,0.0,0.116666666667,0.1,0,0,0,0,0,1.0,0,SR 
151,26.904,-0.785,0.5093519375,32.7729587917,38.0183449054,0.0,0,0,0.125,0.05,0.142857142857,0.0486111111111,0,0,0,0,0,1.0,4,SR 
545,17.548,-1.29,0.4576416875,35.1133859167,35.1913742749,0.0384615384615,3,0,0.193181818182,0.0,0.183908045977,0.0489642184557,0,0,0,0,0,0,0,SR 
181,28.86,-1.585,0.29729,35.9272689167,35.4701765056,0.0,1,0,0.102272727273,0.0526315789474,0.123711340206,0.0971428571429,0,0,0,0,0,1.0,4,SR 
220,29.42,-0.568,0.31101125,39.2005425833,37.2010813917,0.115384615385,0,0,0.0795454545455,0.0,0.0918367346939,0.075,0,0,0,0,0,0,0,SR 
290,37.952,-0.51,0.21534075,44.4739160417,38.8740710627,0.0384615384615,2,0,0.102272727273,0.0,0.151162790698,0.0567375886525,0,0,0,0,0,0,0,SR 
196,31.164,-1.093,0.523586,38.58087775,38.0919053679,0.0384615384615,2,0,0.125,0.0,0.1875,0.0164835164835,0,0,0,0,0,1.0,4,SR 
422,30.912,-1.951,0.19485,42.1870495,38.7281934129,0.192307692308,1,0,0.136363636364,0.0,0.142857142857,0.0735294117647,0,1,0,0,0,1.0,10,SR 
121,18.808,-0.413,0.425682375,33.8401265833,32.3642318983,0.0,1,0.01,0.0862068965517,0.0,0.135802469136,0.141509433962,0,0,0,0,0,1.0,0,SR 
242,30.036,-1.205,0.42861,31.156951,35.4491880251,0.0769230769231,2,0,0.147727272727,0.0,0.125,0.0844444444444,0,0,0,0,0,1.0,0,SR 
166,21.472,-0.966,0.4196001875,35.5819219583,36.3038290859,0.0,0,0,0.0574712643678,0.0,0.136363636364,0.0920245398773,0,0,0,0,0,0,0,SR 
144,23.448,-1.387,0.4401481875,36.71297375,35.3247403972,0.0769230769231,1,0,0.125,0.0,0.15,0.0791366906475,0,0,0,0,0,1.0,4,SR 
175,21.652,-2.508,0.38099,36.4733198333,35.8619422326,0.0384615384615,1,0,0.147727272727,0.0769230769231,0.125,0.0451612903226,0,0,0,0,0,1.0,4,SR 
140,33.884,-1.745,0.4401423125,36.7983995833,37.6511023212,0.0,0,0,0.125,0.0,0.130434782609,0.0451127819549,0,0,0,0,0,1.0,4,SR 
3562,26.116,-0.604,0.4222804375,38.6602065,33.1866701444,0.0,1,0,0.125,0.0,0.093023255814,0.08,0,1,0,1.0,0,1.0,10,SR 
176,37.672,-1.303,0.571175,33.39262475,38.5985961156,0.0769230769231,2,0.02,0.170454545455,0.1,0.117021276596,0.0931677018634,0,0,0,0,0,1.0,0,SR 
203,39.892,-2.915,0.1272935,32.0983094167,37.807614345,0.0384615384615,0,0,0.0340909090909,0.190476190476,0.0833333333333,0.0418848167539,0,0,0,0,0,1.0,4,SR 
245,33.28,-2.329,0.4249773125,35.4847790833,35.9294007727,0.192307692308,0,0,0.159090909091,0.0,0.130952380952,0.0833333333333,0,0,0,0,0,0,0,SR 
71,23.38,-0.797,0.564395125,31.8338534167,40.3572631912,0.0,2,0,0.173913043478,0.0,0.0677966101695,0.120689655172,0,0,0,0,0,1.0,0,SR 
463,36.1,-1.083,0.4563328125,42.9356937083,37.1293870174,0.0,0,0,0.0909090909091,0.0,0.122448979592,0.0820399113082,0,0,0,0,0,1.0,0,SR 
462,27.368,-0.741,0.527936,31.981341,36.7292393551,0.0769230769231,0,0,0.0795454545455,0.0,0.1,0.0645879732739,0,0,0,0,0,0,0,SR 
200,17.084,-0.484,0.47494375,35.8343653333,34.8817960812,0.0384615384615,1,0,0.0681818181818,0.0,0.172839506173,0.0515463917526,0,0,0,0,0,0,4,SR 
180,23.576,-0.977,0.4599843125,33.8460400417,33.7722248927,0.0,0,0,0.0454545454545,0.0416666666667,0.162790697674,0.0689655172414,0,0,0,0,0,0,4,SR 
342,14.024,-0.857,0.41150925,36.3798018333,35.980698,0.0384615384615,1,0,0.0681818181818,0.0909090909091,0.025,0.0271084337349,0,0,0,0,0,1.0,4,SR 
424,31.662,-0.819,0.48051325,30.964656875,35.345491829,0.0384615384615,1,0,0.0574712643678,0.0,0.0888888888889,0.104761904762,0,0,0,0,0,0,0,SR 
231,12.42,-1.466,0.481104125,34.6753871667,36.6083522939,0.0,2,0,0.0681818181818,0.0,0.10843373494,0.0321100917431,0,0,0,0,0,1.0,4,SR 
85,13.38,-0.508,0.478240625,31.61023225,32.4564509512,0.0384615384615,2,0.0185185185185,0.180722891566,0.1,0.132530120482,0.175,0,0,0,0,0,0,0,SR 
63,15.836,-0.25,0.5809990625,34.0767137083,37.939408,0.0384615384615,1,0.0357142857143,0.180327868852,0.0,0.136363636364,0.133333333333,0,0,0,0,0,0,0,SR 
203,34.732,-0.489,0.4389011875,32.325997875,35.866216275,0.0,2,0.00833333333333,0.113636363636,0.0,0.173913043478,0.118279569892,0,0,0,0,0,0,0,SR 
115,33.012,-0.563,0.5819803125,34.3455893333,46.6744507143,0.0,1,0,0.125,0.0,0.10752688172,0.14953271028,0,0,0,0,0,0,0,SR 
109,18.216,-0.413,0.5600775625,39.7179404167,41.509349,0.0384615384615,1,0.00595238095238,0.170454545455,0.0,0.111111111111,0.0909090909091,0,0,0,0,0,0,0,SR 
95,29.796,-2.69,0.219119,37.1764545,41.6159384348,0.0,2,0,0.0909090909091,0.25,0.0674157303371,0.0897435897436,0,0,0,0,0,1.0,0,SR 
72,19.04,-0.134,0.5227120625,33.3280583333,34.2274437681,0.0384615384615,0,0.0714285714286,0.157142857143,0.0,0.164179104478,0.121212121212,0,0,0,0,0,1.0,4,SR 
67,20.584,-0.218,0.4981515,34.6834543333,38.4287690312,0.0,3,0.0714285714286,0.230769230769,0.0,0.0357142857143,0.25,0,0,0,0,0,1.0,0,SR 
107,28.998,-1.278,0.6523075,33.7935895833,39.4531410865,0.0769230769231,0,0.01,0.0909090909091,0.0,0.0769230769231,0.07,0,0,0,0,0,1.0,0,SR 
82,24.136,-0.113,0.5661686875,30.2892295,34.6262505316,0.0,1,0.0357142857143,0.25,0.0,0.0921052631579,0.139240506329,0,0,0,0,0,1.0,4,SR 
381,31.192,-0.091,0.41363325,39.2439010833,37.5310204127,0.0769230769231,2,0.0185185185185,0.0689655172414,0.0,0.0697674418605,0.102209944751,0,1,0,0,0,1.0,0,SR 
130,24.424,-0.983,0.5009720625,34.4872873333,37.6738834331,0.0,0,0,0.113636363636,0.0833333333333,0.106382978723,0.128440366972,0,0,0,0,0,1.0,0,SR 
78,16.54,-0.704,0.55261375,34.7746065,37.3069744,0.0384615384615,1,0.0357142857143,0.171052631579,0.0,0.108108108108,0.0606060606061,0,0,0,0,0,1.0,0,SR 
65,15.892,-0.384,0.588732125,35.5865784167,36.9982643548,0.0384615384615,1,0.0357142857143,0.206349206349,0.0,0.0652173913043,0.125,0,0,0,0,0,1.0,0,SR 
73,16.684,-0.787,0.581645125,39.4623314583,37.3923856,0.0,1,0.0357142857143,0.197183098592,0.0,0.105263157895,0.109375,0,0,0,0,0,1.0,0,SR 
321,27.772,-0.563,0.542860625,30.2778674167,36.3248094245,0.0769230769231,0,0,0.193181818182,0.0,0.159574468085,0.0705128205128,0,0,0,0,0,0,0,SR 
227,81.026,-1.115,0.481691125,35.1625236667,32.7094364286,0.0384615384615,1,0,0.113636363636,0.0,0.208791208791,0.0316742081448,0,0,0,0,0,1.0,4,SR 
123,26.748,-1.422,0.5939906875,37.1597381667,36.7828210667,0.153846153846,1,0,0.147727272727,0.0,0.177777777778,0.12380952381,0,0,0,0,0,1.0,0,SR 
123,36.002,-1.113,0.526858375,34.82733975,38.8601798167,0.0769230769231,1,0,0.181818181818,0.0,0.0531914893617,0.153153153153,0,0,0,0,0,1.0,0,SR 
110,26.132,-0.291,0.5496541875,31.105606625,36.1150625794,0.0769230769231,1,0,0.0795454545455,0.0,0.178571428571,0.032967032967,0,0,0,0,0,1.0,0,SR 
588,38.172,-0.318,0.5328171875,33.0861580833,39.6634928872,0.0769230769231,0,0.0185185185185,0.0795454545455,0.0,0.0909090909091,0.0588235294118,0,0,0,0,0,1.0,8,SR 
74,15.94,-0.484,0.5806110625,32.153949875,40.796339831,0.0384615384615,3,0.0185185185185,0.166666666667,0.0,0.046875,0.138461538462,0,0,0,0,0,1.0,0,SR 
100,21.52,-0.78,0.441591625,31.914648125,34.9539275876,0.0769230769231,0,0.0357142857143,0.051724137931,0.0769230769231,0.141304347826,0.10752688172,0,0,0,0,0,1.0,0,SR 
102,23.52,-0.247,0.46971775,31.6641340417,36.4999124141,0.0,2,0.0185185185185,0.0909090909091,0.0,0.075,0.121212121212,0,0,0,0,0,1.0,0,SR 
95,20.956,-0.52,0.5970455625,28.9115715,36.4628131087,0.0,0,0.0185185185185,0.136363636364,0.0,0.120879120879,0.0652173913043,0,0,0,0,0,1.0,0,SR 
56,7.944,-0.27,0.6658790625,31.8041185,34.8663529057,0.0384615384615,2,0.0185185185185,0.240740740741,0.0,0.0833333333333,0.266666666667,0,0,0,0,0,0,0,SR 
79,11.236,-1.673,0.4648981875,34.3875995,38.8468180132,0.0384615384615,0,0.0357142857143,0.116883116883,0.0,0.0461538461538,0.208333333333,0,0,0,0,0,1.0,0,SR 
54,13.836,-0.716,0.6121795,33.6408158333,35.8417170588,0.153846153846,0,0.00490196078431,0.192307692308,0.0,0.136363636364,0.0606060606061,0,0,0,0,0,1.0,4,SR 
201,25.78,-1.548,0.573100375,31.9679658333,33.7428834242,0.115384615385,0,0.00649350649351,0.125,0.0384615384615,0.0987654320988,0.132596685083,0,0,0,0,0,1.0,0,SR 
625,26.748,-1.544,0.3424318125,31.1353675833,36.8453713489,0.0,3,0,0.147727272727,0.015625,0.0697674418605,0.0660225442834,0,0,0,0,0,0,4,SR 
65,14.64,-0.363,0.5186475625,34.3271669167,37.4094619677,0.0,1,0.0357142857143,0.142857142857,0.0,0.0714285714286,0.2,0,0,0,0,0,1.0,0,SR 
106,14.652,-0.807,0.4669784375,30.660028125,35.4537079223,0.0,2,0,0.0632183908046,0.0,0.122222222222,0.0721649484536,0,0,0,0,0,1.0,4,SR 
83,23.668,-3.095,0.18001125,28.114249,33.4089227125,0.0,6,0.00649350649351,0.0617283950617,0.333333333333,0.123456790123,0.149253731343,0,1,0,1.0,0,1.0,10,SR 
138,26.754,-0.3,0.4689761875,31.905078875,37.7654541407,0.0,1,0,0.125,0.0,0.175257731959,0.0597014925373,0,0,0,0,0,1.0,0,SR 
272,27.242,-0.137,0.4714319375,35.977892125,38.2159739071,0.0769230769231,2,0.00724637681159,0.113636363636,0.0,0.0888888888889,0.0833333333333,0,0,0,0,0,1.0,0,SR 
350,35.692,-0.937,0.4798536875,35.78892975,33.3022739107,0.0769230769231,1,0,0.0795454545455,0.0,0.197530864198,0.0720461095101,0,0,0,0,0,1.0,0,SR 
224,45.116,-0.953,0.495216125,32.37414075,39.0782324751,0.115384615385,1,0.00724637681159,0.170454545455,0.0,0.129032258065,0.0972222222222,0,0,0,0,0,1.0,0,SR 
242,32.464,-1.349,0.3322923125,39.70027725,38.8697718996,0.192307692308,0,0,0.159090909091,0.0333333333333,0.121951219512,0.0403587443946,0,0,0,0,0,1.0,0,SR 
70,13.612,-1.07,0.6154294375,31.2366477917,35.8940838209,0.0769230769231,1,0.0185185185185,0.191176470588,0.0,0.078125,0.105263157895,0,0,0,0,0,1.0,4,SR 
64,8.68,-0.113,0.5865665625,40.2446025833,42.0750837869,0.0,1,0,0.129032258065,0.0,0.137931034483,0.104166666667,0,0,0,0,0,1.0,10,SR 
1253,29.0,-1.326,0.5709819375,35.8750201667,27.4664544976,0.0,1,0,0.0795454545455,0.0,0.734693877551,0.0177705977383,0,0,0,0,0,1.0,0,SR 
687,30.608,-0.636,0.539050875,34.6140953333,29.0248430336,0.0384615384615,1,0,0.0909090909091,0.0,0.717647058824,0.0324005891016,0,0,0,0,0,1.0,0,SR 
392,20.78,-1.279,0.46556225,35.12889725,35.6868902057,0.0384615384615,1,0,0.159090909091,0.0,0.0987654320988,0.10182767624,0,0,0,0,0,1.0,0,SR 
97,18.524,-0.739,0.504757375,34.9136539167,35.7842725319,0.0,3,0.00505050505051,0.147727272727,0.0,0.0759493670886,0.122222222222,0,0,0,0,0,1.0,8,SR 
559,38.988,-0.334,0.4240980625,33.6349234167,36.825617786,0.0384615384615,1,0,0.0568181818182,0.0,0.123711340206,0.0565693430657,0,0,0,0,0,1.0,0,SR 
699,29.84,-1.151,0.5958894375,33.75208775,36.0448984598,0.0,1,0,0.136363636364,0.00943396226415,0.122448979592,0.0596797671033,0,0,0,0,0,1.0,4,SR 
212,39.892,-1.781,0.506957375,31.6030776667,40.3434792153,0.0,1,0,0.170454545455,0.08,0.101123595506,0.0746268656716,0,0,0,0,0,1.0,8,SR 
238,24.148,-1.336,0.485270375,33.8954100833,36.6885177319,0.0769230769231,1,0.0128205128205,0.0568181818182,0.0357142857143,0.144444444444,0.0921052631579,0,0,0,0,0,1.0,8,SR 
275,25.564,-1.321,0.440711625,34.3395766667,36.7428725515,0.0,0,0.0185185185185,0.102272727273,0.0740740740741,0.202247191011,0.112840466926,0,1,0,1.0,0,1.0,10,SR 
83,28.24,-2.405,0.3401666875,32.0202773333,36.14290835,0.115384615385,2,0.01,0.111111111111,0.285714285714,0.0864197530864,0.142857142857,0,0,0,1.0,0,1.0,0,SR 
117,19.52,-0.334,0.561645625,33.67409425,37.4580583596,0.0,0,0.0357142857143,0.159090909091,0.0,0.137931034483,0.113402061856,0,0,0,0,0,1.0,0,SR 
54,21.592,-2.706,0.2226408125,36.6552916667,35.3437027255,0.0384615384615,1,0,0.115384615385,0.375,0.171428571429,0.0540540540541,0,0,0,0,0,1.0,0,SR 
860,25.498,-1.69,0.5039961875,35.5346143333,39.0470543711,0.153846153846,0,0.00833333333333,0.102272727273,0.0,0.0375,0.0412249705536,0,0,0,0,0,1.0,0,SR 
444,23.828,-1.89,0.498994375,36.6119020833,38.2455340295,0.0769230769231,1,0,0.102272727273,0.0,0.120879120879,0.0590909090909,0,0,0,0,0,1.0,4,SR 
1017,21.268,-0.627,0.4534068125,33.0800366667,36.2261942229,0.0384615384615,3,0,0.113636363636,0.008,0.154761904762,0.041041041041,0,0,0,0,0,1.0,4,SR 
1074,34.772,-1.8,0.2275971875,41.13398975,35.7767658926,0.115384615385,1,0,0.0795454545455,0.00724637681159,0.0833333333333,0.0537229029218,0,0,0,0,0,0,0,SR 
1142,47.26,-1.109,0.2670378125,41.2789858333,36.6161401097,0.0384615384615,1,0,0.125,0.00806451612903,0.222222222222,0.0364768683274,0,0,0,0,0,0,0,SR 
221,26.632,-0.9,0.4900849375,33.0021894583,32.9470563853,0.0,2,0,0.113636363636,0.0,0.188888888889,0.0935960591133,0,0,0,0,0,1.0,0,SR 
224,37.972,-1.527,0.3631174375,38.0238285833,35.9835853394,0.0769230769231,1,0.00490196078431,0.102272727273,0.0,0.217391304348,0.10243902439,0,0,0,0,0,1.0,0,SR 
206,28.336,-2.833,0.27068025,33.9247014167,36.8791089655,0.153846153846,2,0,0.136363636364,0.0952380952381,0.125,0.0670103092784,0,0,0,0,0,1.0,0,SR 
199,32.692,-2.854,0.2699274375,33.8280441667,35.887233852,0.0,2,0.0185185185185,0.125,0.0,0.154761904762,0.100558659218,0,0,0,0,0,1.0,10,SR 
148,20.456,-0.757,0.3816254375,33.4066344583,36.1745485034,0.0384615384615,0,0.00526315789474,0.125,0.111111111111,0.0689655172414,0.103703703704,0,0,0,0,0,1.0,0,SR 
84,29.004,-0.929,0.541287125,32.4850343333,38.4990160741,0.0384615384615,1,0,0.146341463415,0.0,0.0972222222222,0.0779220779221,0,0,0,0,0,1.0,4,SR 
184,28.444,-0.705,0.476443625,33.4068104583,35.4088862044,0.0384615384615,1,0,0.102272727273,0.0,0.13829787234,0.105263157895,0,0,0,0,0,1.0,0,SR 
172,18.844,-1.251,0.490320875,30.50852025,34.8339288994,0.0,0,0,0.113636363636,0.0384615384615,0.0963855421687,0.0858895705521,0,0,0,0,0,1.0,0,SR 
555,21.72,-1.473,0.5236648125,34.1404316667,36.1819437446,0.115384615385,1,0.00833333333333,0.159090909091,0.0,0.1,0.0819366852886,0,0,0,0,0,1.0,0,SR 
87,14.248,-0.616,0.6476391875,32.8800773333,34.736408881,0.0384615384615,1,0,0.152941176471,0.0,0.202380952381,0.0602409638554,0,0,0,0,0,1.0,0,SR 
178,31.748,-0.456,0.449396375,33.186846,36.2138036514,0.115384615385,1,0,0.113636363636,0.0344827586207,0.134020618557,0.0920245398773,0,0,0,0,0,1.0,0,SR 
625,23.672,-1.629,0.4227406875,32.1814781667,36.7831147765,0.0,2,0,0.193181818182,0.0166666666667,0.075,0.111470113086,0,0,0,0,0,1.0,4,SR 
2351,27.324,-0.867,0.4577335,37.7673495833,36.6756150439,0.0384615384615,3,0,0.147727272727,0.0037037037037,0.136363636364,0.0551989730424,0,1,0,0,0,1.0,4,SR 
461,44.44,-1.404,0.3906443125,32.1466616667,34.6697451179,0.0384615384615,2,0,0.159090909091,0.015873015873,0.0786516853933,0.106666666667,0,1,0,0,0,1.0,0,SR 
165,30.984,-0.624,0.5372264375,30.559034375,36.7845718519,0.0,1,0,0.125,0.0454545454545,0.0804597701149,0.0694444444444,1,0,0,0,0,1.0,0,SR 
178,35.312,-1.583,0.4759665625,32.4385421667,36.69412976,0.0384615384615,0,0,0.102272727273,0.0,0.1375,0.0755813953488,0,0,0,0,0,1.0,0,SR 
161,38.632,-0.672,0.4903105,32.347077875,40.2649381582,0.0,1,0,0.0795454545455,0.05,0.0795454545455,0.0408163265306,0,0,0,0,0,1.0,0,SR 
175,47.134,-1.327,0.4716554375,33.0599544167,39.2951187558,0.0384615384615,2,0,0.136363636364,0.0,0.125,0.059880239521,0,0,0,0,0,1.0,0,SR 
705,35.332,-1.313,0.461468,39.5045082083,34.3749016681,0.192307692308,0,0,0.0909090909091,0.0106382978723,0.0833333333333,0.116279069767,0,1,0,0,0,1.0,0,SR 
1184,17.696,-0.986,0.450033,35.660897375,33.9841648264,0.0,0,0,0.0909090909091,0.0062893081761,0.0549450549451,0.0744225834046,0,1,0,1.0,0,1.0,10,SR 
2809,36.124,-0.911,0.379902125,39.1381092917,34.1162748713,0.0769230769231,1,0,0.125,0.00298507462687,0.0963855421687,0.0945558739255,0,1,0,0,0,1.0,0,SR 
570,22.28,-1.27,0.5104934375,30.80949575,31.7282972593,0.0384615384615,2,0,0.113636363636,0.0,0.131868131868,0.138240574506,0,1,0,1.0,0,1.0,10,SR 
85,25.084,-0.729,0.533042125,34.055345875,37.3738987805,0.0,0,0,0.10843373494,0.0,0.243902439024,0.0657894736842,0,0,0,0,0,1.0,0,SR 
92,21.764,-0.963,0.5794353125,33.6482426667,33.4593246404,0.0384615384615,3,0,0.193181818182,0.0,0.0975609756098,0.12676056338,0,0,0,0,0,1.0,0,SR 
109,21.68,-1.047,0.4681471875,33.1771822083,33.4217519811,0.0769230769231,1,0,0.159090909091,0.0,0.0941176470588,0.119565217391,0,0,0,0,0,1.0,0,SR 
238,30.464,-2.461,0.239754375,31.7078088333,34.7649473191,0.0,1,0.00595238095238,0.113636363636,0.15,0.122222222222,0.114155251142,0,0,0,0,0,0,0,SR 
367,24.552,-1.605,0.459114375,36.35641275,35.4310688352,0.115384615385,2,0,0.125,0.0,0.178571428571,0.0664819944598,0,0,0,0,0,1.0,4,SR 
218,37.18,-0.149,0.2970434375,43.365265375,37.0377109488,0.0384615384615,0,0,0.102272727273,0.0,0.188888888889,0.0746268656716,0,0,0,0,0,1.0,0,SR 
211,30.976,-3.319,0.35144875,33.161859,38.5375679423,0.0769230769231,0,0,0.0681818181818,0.0833333333333,0.105263157895,0.0502512562814,0,0,0,1.0,0,1.0,8,SR 
208,25.28,-2.081,0.2534743125,39.3323960833,38.9962437171,0.0769230769231,0,0,0.147727272727,0.0,0.1,0.0773195876289,0,0,0,1.0,0,1.0,8,SR 
194,30.956,-0.63,0.4252515,37.075019,38.4839674241,0.0384615384615,2,0,0.136363636364,0.0,0.0731707317073,0.115384615385,0,0,0,1.0,0,1.0,8,SR 
268,38.888,-0.926,0.460145375,38.711524625,41.3702238151,0.153846153846,2,0,0.102272727273,0.0,0.0963855421687,0.0549019607843,0,0,0,0,0,1.0,8,SR 
439,37.936,-1.011,0.4638075,30.936913,36.1654925917,0.0,0,0,0.0909090909091,0.0,0.0777777777778,0.075117370892,0,0,0,0,0,1.0,4,SR 
569,15.632,-1.283,0.4385550625,32.3103701667,35.7480503534,0.0,1,0.00526315789474,0.147727272727,0.016393442623,0.119047619048,0.108928571429,0,0,0,0,0,1.0,0,SR 
267,13.168,-0.706,0.496809875,32.2433800417,34.6550894129,0.0384615384615,0,0,0.136363636364,0.0,0.0588235294118,0.0705882352941,0,0,0,0,0,1.0,0,SR 
2265,34.168,-4.172,0.2459781875,33.5388386667,35.5342164783,0.0,1,0.01,0.0681818181818,0.0,0.122222222222,0.118037135279,0,1,0,0,0,1.0,0,SR 
160,30.308,-1.088,0.4465930625,30.85602125,42.3488095669,0.0,0,0,0.113636363636,0.0769230769231,0.147727272727,0.027397260274,0,0,0,0,0,1.0,0,SR 
309,39.88,-0.833,0.2097841875,32.2152116667,39.4358095752,0.0,2,0,0.193181818182,0.0975609756098,0.0987654320988,0.0888157894737,0,0,0,0,0,1.0,0,SR 
