@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal21 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE maxAutoCorrelation|1-30|charge numeric 
@ATTRIBUTE letterCount|1-70|N|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-120|tyrosine|Y numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|M|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-130|phenylalanine|F numeric 
@ATTRIBUTE maxPaacount|1-130|cysteine|C numeric 
@ATTRIBUTE Paacount|d=2|1-130|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|1|size_small numeric 
@ATTRIBUTE maxPaacount|-100--1|aromatic_aromatic|0 numeric 
@ATTRIBUTE Paacount|d=3|-100--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE PS50041 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
589,18,0.0,9000.0,5.144,3.022,-1.838,0.167244176471,41.8832824762,4,0.00847457627119,0.036036036036,1,2,0,0.00877192982456,0.0866141732283,0.0526315789474,0,0.0104707190511,2,0.0108695652174,0.166666666667,0.208547008547,0,0,0,0,0,0,cyt_nuc 
562,18,0.0,9000.0,4.9,3.022,-2.629,0.224386352941,45.8668317647,5,0,0.0338983050847,0,1,0.00135501355014,0.00877192982456,0.0629921259843,0.0526315789474,0,0.0107014301002,5,0.0108695652174,0.166666666667,0.204301075269,0,0,0,0,0,0,cyt_nuc 
647,27,0.0,18000.0,5.262,3.85,-2.795,0.236806588235,38.6965792,1,0.00287356321839,0.01,4,0,0,0,0.0236220472441,0.0263157894737,0.1,0.0113502606356,5,0.05,0.177083333333,0.177293934681,0,0,0,0,0,0,cyt_nuc 
646,45,0.0,18000.0,5.262,3.85,-2.795,0.236806588235,38.6965792,1,0.00287356321839,0.01,4,0,0,0,0.0236220472441,0.0263157894737,0.1,0.0113684210526,5,0.0531914893617,0.197916666667,0.179127725857,0,0,0,0,0,0,cyt_nuc 
187,18,0.0,9000.0,4.806,1.3,-0.939,0.179383705882,45.3390394615,0,0,0.0380952380952,2,1,0,0,0.0629921259843,0.0277777777778,0.037037037037,0.0152187698161,3,0.0125,0.125,0.213114754098,0,0,0,0,0,0,cyt_nuc 
85,30,0.0,9000.0,0,1.852,-2.005,0.288493,40.0198808,4,0,0.0263157894737,2,0,0.00080971659919,0,0.0487804878049,0.0555555555556,0,0.00904605263158,6,0.0153846153846,0.0617283950617,0.172839506173,0,0,0,0,0,0,cyt_nuc 
382,0,0.0,9000.0,4.355,3.234,-1.25,0.195600470588,45.670758,2,0.00287356321839,0,1,4,0.000500500500501,0,0.0944881889764,0.0789473684211,0,0.011371920105,6,0.0315789473684,0.135416666667,0.325396825397,0,0,0,0,0,0,cyt_nuc 
620,36,0.0,9000.0,6.532,2.944,-1.589,0.182349176471,46.0738509091,3,0.00112612612613,0.00970873786408,3,2,0.000840336134454,0,0.0551181102362,0.105263157895,0,0.0124769352429,6,0.0232558139535,0.104166666667,0.225649350649,0,0,0,0,0,1,cyt_nuc 
757,27,0.0,36000.0,4.218,3.606,-1.313,0.296670529412,40.5399623158,2,0.00175438596491,0.0267857142857,1,0,0,0.00826446280992,0.0708661417323,0.0789473684211,0.04,0.00908180778032,6,0.0229885057471,0.114583333333,0.195219123506,0,0,0,0,0,0,cyt_nuc 
127,18,0.0,9000.0,5.369,2.28,-3.54,0.208691176471,32.6350968,1,0.00847457627119,0.00970873786408,4,3,0.00204918032787,0,0.0967741935484,0.184210526316,0.0833333333333,0.0104270109235,2,0.0344827586207,0.03125,0.260162601626,0,0,0,0,0,1,cyt_nuc 
373,18,0.0,36000.0,5.702,2.706,-1.505,0.229213117647,44.4550024615,2,0.0010101010101,0.00877192982456,2,1,0,0,0.0551181102362,0.0526315789474,0,0.0124331129997,4,0.0333333333333,0.114583333333,0.314363143631,0,0,0,0,0,0,cyt_nuc 
381,27,0.0,18000.0,5.123,3.737,-0.935,0.178196294118,33.477543,0,0,0.0188679245283,3,2,0.00393700787402,0,0.0551181102362,0.0277777777778,0.0555555555556,0.0102339181287,7,0,0.104166666667,0.164456233422,0,0,0,1,0,0,cyt_nuc 
350,27,0.0,18000.0,5.937,3.737,-1.341,0.278037411765,27.6156031538,1,0,0.00980392156863,8,4,0.00393700787402,0,0.0944881889764,0.0277777777778,0.181818181818,0.0102383618621,5,0,0.104166666667,0.179190751445,0,0,0,1,0,0,cyt_nuc 
591,36,0.0,9000.0,5.081,3.326,-1.478,0.238963176471,37.9378989091,6,0.0042735042735,0.01,2,0,0,0,0.0629921259843,0.0789473684211,0.1,0.0107024712979,6,0.0229885057471,0.1875,0.243611584327,0,0,0,1,0,0,cyt_nuc 
513,27,0.0,9000.0,5.081,3.326,-1.478,0.238963176471,37.9378989091,6,0.0042735042735,0.01,2,0,0,0,0.0629921259843,0.0789473684211,0.1,0.010029299076,6,0.0215053763441,0.114583333333,0.253438113949,0,0,0,1,0,0,cyt_nuc 
1097,36,0.0,9000.0,6.061,2.989,-2.014,0.106149941176,38.7560683333,4,0,0.0185185185185,2,0,0.00393700787402,0,0.0944881889764,0.0526315789474,0.181818181818,0.0126198395617,5,0.0212765957447,0.125,0.189387008234,0,0,0,0,0,0,cyt_nuc 
103,9,0.0,18000.0,5.454,2.743,-2.015,0.149793823529,45.4210886667,1,0.00132978723404,0.0352941176471,3,0,0.000864304235091,0.010752688172,0.11,0.210526315789,0.0833333333333,0.0110294117647,3,0.0117647058824,0.0833333333333,0.232323232323,0,0,0,0,0,0,cyt_nuc 
175,6,0.0,18000.0,7.177,3.113,-2.175,0.143897705882,37.1941522857,2,0.00854700854701,0.00980392156863,1,4,0.00161290322581,0.00884955752212,0.0944881889764,0.0526315789474,0.0625,0.0114695340502,4,0.0224719101124,0.15625,0.222222222222,0,0,0,0,0,0,cyt_nuc 
295,27,0.0,27000.0,6.068,2.506,-1.904,0.203601294118,39.3122548235,2,0,0.0196078431373,6,1,0.000840336134454,0.00909090909091,0.110236220472,0.0135135135135,0.0769230769231,0.0105647330004,7,0.0210526315789,0.0833333333333,0.26116838488,0,0,0,1,0,0,cyt_nuc 
450,45,0.0,9000.0,5.701,3.912,-2.014,0.207268941176,37.2613345455,2,0.00217391304348,0.0178571428571,3,1,0.002,0,0.0551181102362,0.131578947368,0.133333333333,0.0130045393203,1,0.0689655172414,0.135416666667,0.311659192825,0,0,0,0,0,0,cyt_nuc 
107,9,0.0,9000.0,0,0.563,-3.128,0.132353529412,38.4420915556,0,0,0.010101010101,1,0,0,0.0114942528736,0.00961538461538,0.0135135135135,0.0740740740741,0.0226438188494,5,0.0526315789474,0.270833333333,0.0582524271845,0,0,0,0,0,0,cyt_nuc 
717,0,0.0,9000.0,4.895,3.66,-1.796,0.170160764706,41.1678461429,2,0.00175438596491,0.00980392156863,3,0,0.002,0,0.102362204724,0.0526315789474,0,0.0106806950422,4,0.0470588235294,0.0833333333333,0.201963534362,0,0,0,0,0,0,cyt_nuc 
445,54,0.0,9000.0,5.806,4.433,-3.003,0.253608647059,32.80968825,3,0.00847457627119,0,1,2,0.00393700787402,0.00787401574803,0.0708661417323,0.0263157894737,0.1,0.0115441906653,3,0.0568181818182,0.0520833333333,0.274376417234,0,0,0,0,0,1,cyt_nuc 
975,27,0.0,18000.0,5.971,3.995,-2.022,0.279893705882,32.3127688148,4,0.00112612612613,0.00892857142857,0,3,0.00103305785124,0,0.0944881889764,0.105263157895,0.05,0.0111993821031,7,0.0222222222222,0.03125,0.290422245108,0,0,0,0,0,1,cyt_nuc 
165,9,0.0,9000.0,4.567,2.482,-2.131,0.311730529412,37.1102296471,2,0,0.0377358490566,1,1,0,0,0.0944881889764,0.0526315789474,0.0714285714286,0.0122605363985,10,0.0123456790123,0.0729166666667,0.254658385093,0,0,0,0,0,0,cyt_nuc 
391,18,0.0,9000.0,5.489,3.255,-1.803,0.261603117647,42.7933403333,3,0,0.0172413793103,6,1,0.0078125,0.00833333333333,0.0866141732283,0.0526315789474,0,0.0115220483642,5,0,0.25,0.229974160207,0,0,0,0,0,0,cyt_nuc 
140,9,0.0,9000.0,5.001,2.367,-2.055,0.214837,31.1547378182,2,0.000550055005501,0.0194174757282,4,2,0.0078125,0,0.110236220472,0.131578947368,0.0909090909091,0.0125,6,0.0119047619048,0.0729166666667,0.382352941176,0,0,0,0,0,0,cyt_nuc 
227,18,0.0,9000.0,6.782,2.683,-2.395,0.198929647059,40.5207445455,5,0.00175438596491,0.0176991150442,2,1,0.0078125,0,0.0708661417323,0.131578947368,0,0.012077294686,9,0.0568181818182,0.114583333333,0.233183856502,0,0,0,0,0,0,cyt_nuc 
1413,9,0.0,9000.0,5.154,1.91,-2.02,0.187766647059,38.053083,1,0,0.0267857142857,1,2,0,0.00833333333333,0.0472440944882,0.131578947368,0,0.013611615245,5,0.0123456790123,0.09375,0.168204400284,0,0,0,0,0,1,cyt_nuc 
1404,18,0.0,18000.0,4.919,4.623,-2.183,0.291637588235,34.9734368571,2,0,0.00970873786408,1,0,0.00393700787402,0,0.0708661417323,0.131578947368,0.0714285714286,0.0131674087605,4,0.0113636363636,0.114583333333,0.257142857143,0,0,0,0,0,0,cyt_nuc 
1392,0,0.0,18000.0,4.919,4.623,-2.183,0.291637588235,34.9734368571,2,0,0.00970873786408,1,0,0.00393700787402,0,0.0708661417323,0.0789473684211,0.0714285714286,0.0133210487927,4,0,0.166666666667,0.252161383285,0,0,0,0,0,0,cyt_nuc 
1121,27,0.0,36000.0,5.565,2.723,-1.523,0.0726236470588,49.5626395238,2,0,0.0192307692308,2,0,0,0.00840336134454,0.0157480314961,0.157894736842,0.1,0.00995215311005,5,0.0117647058824,0.09375,0.188003581021,0,0,0,0,0,1,cyt_nuc 
2460,27,0.0,9000.0,6.943,5.237,-2.591,0.219868647059,30.0677620714,2,0.00127551020408,0,1,3,0.000663129973475,0,0.11811023622,0.131578947368,0.117647058824,0.0100343108694,3,0.0348837209302,0.09375,0.231270358306,0,0,0,0,0,1,cyt_nuc 
1113,54,0.0,27000.0,6.943,5.237,-1.191,0.203408411765,40.3426454615,0,0.00217391304348,0,1,1,0.0026455026455,0,0.0866141732283,0.0555555555556,0,0.0118938700823,5,0.0227272727273,0.166666666667,0.229035166817,0,0,0,0,0,1,cyt_nuc 
1347,18,0.0,9000.0,5.318,3.918,-1.866,0.372144764706,34.6620112727,2,0.00147492625369,0.019801980198,3,1,0,0,0.0787401574803,0.157894736842,0.0833333333333,0.00853377788362,7,0.0348837209302,0.104166666667,0.241250930752,0,0,0,0,0,1,cyt_nuc 
1015,54,0.0,9000.0,6.943,5.237,-2.591,0.219868647059,30.0677620714,2,0.00127551020408,0,1,3,0.00132625994695,0,0.11811023622,0.0555555555556,0.117647058824,0.0111111111111,3,0.0227272727273,0.166666666667,0.222551928783,0,0,0,0,0,1,cyt_nuc 
500,27,0.0,9000.0,4.772,2.49,-1.422,0.229429705882,39.8172884375,5,0.00287356321839,0.0188679245283,1,0,0.000770416024653,0,0.0157480314961,0.0789473684211,0,0.011537193715,3,0,0.104166666667,0.155241935484,0,0,0,0,0,0,cyt_nuc 
473,27,0.0,9000.0,0,2.49,-1.934,0.331079705882,42.746156,4,0.00287356321839,0.019801980198,0,0,0.000770416024653,0,0.0157480314961,0.0789473684211,0.0454545454545,0.0114112715417,8,0,0.104166666667,0.147121535181,0,0,0,0,0,0,cyt_nuc 
351,27,0.0,18000.0,4.795,2.49,-1.616,0.147095647059,39.0012594815,2,0,0.034188034188,5,0,0,0,0.0236220472441,0.0789473684211,0.133333333333,0.0130781499203,4,0.0104166666667,0.104166666667,0.158501440922,0,0,0,0,0,0,cyt_nuc 
348,27,0.0,18000.0,4.795,2.49,-1.831,0.164538235294,41.554754087,1,0,0.0423728813559,4,0,0,0,0.0236220472441,0.0789473684211,0.133333333333,0.012393368743,3,0,0.104166666667,0.15988372093,0,0,0,0,0,0,cyt_nuc 
602,45,0.0,18000.0,5.985,3.336,-0.036,0.173209470588,47.656464,1,0.00127551020408,0.00980392156863,3,1,0.00135501355014,0,0.0944881889764,0.105263157895,0.047619047619,0.00987408279735,4,0.021978021978,0.177083333333,0.204013377926,0,0,0,0,0,0,cyt_nuc 
459,18,0.0,9000.0,5.208,3.102,-2.801,0.305975352941,36.1340458261,2,0,0,2,1,0.0078125,0.015873015873,0.0629921259843,0.027027027027,0,0.00961307378034,6,0.0361445783133,0.0729166666667,0.243956043956,0,0,0,0,0,0,cyt_nuc 
426,36,0.0,9000.0,5.208,3.102,-2.801,0.305975352941,36.1340458261,2,0,0,2,1,0.0078125,0.015873015873,0.0629921259843,0.0789473684211,0,0.00974658869396,6,0.0240963855422,0.0729166666667,0.248815165877,0,0,0,0,0,0,cyt_nuc 
1088,36,0.0,27000.0,5.292,4.369,-1.651,0.334596294118,31.7524896842,0,0.00217391304348,0.00990099009901,0,1,0.00393700787402,0.00909090909091,0.110236220472,0.0526315789474,0.1,0.011443792236,4,0.0217391304348,0.125,0.309040590406,0,0,0,0,0,0,cyt_nuc 
869,18,0.0,9000.0,3.268,4.095,-2.103,0.133540117647,42.5709018182,4,0.00847457627119,0.0280373831776,3,0,0.00117096018735,0.0161290322581,0.0314960629921,0.131578947368,0.0454545454545,0.0119786494538,4,0.0340909090909,0.0833333333333,0.253179190751,0,0,0,0,0,1,cyt_nuc 
849,18,0.0,9000.0,4.934,4.095,-2.052,0.120994176471,35.5770625833,5,0.00847457627119,0.0373831775701,2,0,0.00117096018735,0.0161290322581,0.0393700787402,0.131578947368,0.0909090909091,0.0122044241037,1,0.0340909090909,0.0729166666667,0.244970414201,0,0,0,0,0,1,cyt_nuc 
762,9,0.0,9000.0,4.934,4.095,-2.052,0.120994176471,35.5770625833,5,0.00847457627119,0.0373831775701,2,0,0.00117096018735,0.0161290322581,0.0393700787402,0.131578947368,0.0909090909091,0.0118298891884,1,0.0487804878049,0.0833333333333,0.245382585752,0,0,0,0,0,1,cyt_nuc 
1238,36,0.0,18000.0,5.718,3.115,-1.859,0.140587176471,40.6270121667,4,0.00217391304348,0.0190476190476,3,0,0,0,0.0708661417323,0.0789473684211,0.0625,0.00990355922674,4,0.0361445783133,0.0833333333333,0.281199351702,0,0,0,0,0,1,cyt_nuc 
258,9,0.0,18000.0,5.718,2.596,-1.859,0.140587176471,40.6270121667,4,0.00217391304348,0.02,3,0,0.000525210084034,0,0.0708661417323,0.0789473684211,0.0625,0.0126582278481,4,0.0212765957447,0.135416666667,0.283464566929,0,0,0,0,0,1,cyt_nuc 
672,0,0.0,9000.0,6.145,4.698,-0.853,0.126316352941,36.5126668,3,0,0.019801980198,5,1,0,0,0.110236220472,0.105263157895,0.153846153846,0.0126121756003,6,0.0333333333333,0.114583333333,0.266467065868,0,0,0,1,0,0,cyt_nuc 
330,27,0.0,18000.0,5.334,4.098,-1.873,0.210804470588,36.9722151111,3,0.00847457627119,0.01,0,0,0.0078125,0,0.11811023622,0.0263157894737,0.0714285714286,0.0122636688809,4,0.0444444444444,0.0625,0.291411042945,0,0,0,0,0,1,cyt_nuc 
487,27,0.0,9000.0,5.968,4.463,-2.56,0.113841,40.5360456,1,0.00847457627119,0.0192307692308,2,1,0,0,0.0708661417323,0.0526315789474,0.107142857143,0.0092613508019,7,0.0235294117647,0.09375,0.221532091097,0,0,0,0,0,0,cyt_nuc 
126,18,0.0,9000.0,0,1.66,-0.28,0.167185176471,50.3680226667,5,0,0.0277777777778,4,4,0.00206611570248,0,0.0406504065041,0.0526315789474,0.1,0.0109950522265,6,0.0235294117647,0.09375,0.122950819672,0,0,0,0,0,0,cyt_nuc 
164,18,0.0,9000.0,4.02,1.448,-1.925,0.144071470588,49.9688381111,2,0,0.018691588785,3,0,0,0,0.0,0.0185185185185,0,0.00770791075051,3,0,0.03125,0.1125,0,0,0,0,0,0,cyt_nuc 
673,45,0.0,9000.0,6.004,3.985,-2.333,0.218151941176,40.2274143214,2,0,0.0192307692308,0,1,0.0078125,0.0238095238095,0.0944881889764,0.105263157895,0.0588235294118,0.0122699386503,7,0.0625,0.0625,0.251121076233,0,0,0,0,0,1,cyt_nuc 
968,18,0.0,18000.0,4.706,3.313,-1.736,0.279646705882,38.14246775,1,0,0.0178571428571,3,3,0.00393700787402,0,0.0236220472441,0.0263157894737,0.1,0.0110598566109,5,0.0412371134021,0.09375,0.219917012448,0,0,0,0,0,0,cyt_nuc 
961,27,0.0,18000.0,4.706,3.313,-1.873,0.263777470588,41.1803289,1,0,0.0178571428571,3,3,0.00393700787402,0,0.0236220472441,0.0789473684211,0,0.0109742441209,5,0.0412371134021,0.09375,0.217345872518,0,0,0,0,0,0,cyt_nuc 
920,54,0.0,18000.0,4.706,3.522,-1.873,0.263777470588,41.1803289,1,0,0.0178571428571,3,3,0.00393700787402,0,0.0236220472441,0.0789473684211,0,0.0110063813594,5,0.0416666666667,0.0729166666667,0.215065502183,0,0,0,0,0,0,cyt_nuc 
80,18,0.0,9000.0,5.833,1.537,-1.755,0.187116882353,37.4855866667,3,0,0.012987012987,1,1,0.00438596491228,0,0.0779220779221,0.105263157895,0.105263157895,0.0148148148148,3,0.0394736842105,0.131578947368,0.236842105263,0,0,0,0,0,0,cyt_nuc 
231,12,0.0,9000.0,4.279,2.281,-2.193,0.398995235294,34.3453657143,5,0.0169491525424,0,6,1,0.0078125,0,0.00787401574803,0.0526315789474,0,0.0077694235589,7,0.031914893617,0.21875,0.211453744493,0,0,0,0,0,0,cyt_nuc 
703,27,0.0,9000.0,6.428,4.957,-2.87,0.0764107647059,27.3470288,2,0.00147492625369,0.00854700854701,2,0,0.0078125,0.00892857142857,0.0472440944882,0.0789473684211,0.25,0.0104929233773,4,0,0.166666666667,0.257510729614,0,0,0,0,0,0,cyt_nuc 
728,6,0.25,18000.0,6.096,2.489,-2.839,0.228175176471,35.4160034,3,0.00574712643678,0.019801980198,4,1,0.0026455026455,0,0.0236220472441,0.0789473684211,0.0714285714286,0.0120598526018,7,0.0243902439024,0.0729166666667,0.204419889503,0,0,0,0,0,1,cyt_nuc 
1596,12,0.0,9000.0,5.28,3.224,-1.732,0.111468176471,39.8174894286,4,0.000725689404935,0.019801980198,3,0,0.000478468899522,0,0.0157480314961,0.027027027027,0.0769230769231,0.00985797827903,3,0.0531914893617,0.166666666667,0.189698492462,0,0,0,1,0,0,cyt_nuc 
1038,0,0.0,18000.0,5.479,4.54,-1.6,0.219800176471,37.2258950476,4,0.00112612612613,0,3,1,0,0,0.0629921259843,0.0526315789474,0.0952380952381,0.009936345288,7,0.0454545454545,0.0625,0.271760154739,0,0,0,0,0,1,cyt_nuc 
2845,6,0.0,18000.0,0,3.26,-2.321,0.212378294118,33.5978887826,5,0,0.0173913043478,5,0,0.00161290322581,0,0.0472440944882,0.0263157894737,0.117647058824,0.00972864171761,3,0.0120481927711,0.1875,0.161562829989,0,0,0,0,0,1,cyt_nuc 
489,36,0.0,18000.0,0,3.046,-2.321,0.212378294118,33.5978887826,5,0,0.0173913043478,5,0,0.00161290322581,0,0.0472440944882,0.0789473684211,0.117647058824,0.0132669983416,3,0.0365853658537,0.0416666666667,0.19175257732,0,0,0,0,0,0,cyt_nuc 
324,9,0.0,18000.0,0,2.466,-2.321,0.212378294118,33.5978887826,5,0,0.0173913043478,5,0,0.00161290322581,0,0.0472440944882,0.184210526316,0.117647058824,0.0137061403509,3,0.0365853658537,0.135416666667,0.190625,0,0,0,0,0,0,cyt_nuc 
343,27,0.0,9000.0,5.534,5.864,-1.958,0.309227294118,36.858923,0,0.0042735042735,0,0,2,0.00393700787402,0.0162601626016,0.133858267717,0.105263157895,0.0714285714286,0.0111147433802,4,0.037037037037,0.104166666667,0.268436578171,0,0,0,1,0,0,cyt_nuc 
669,36,0.0,18000.0,5.563,2.442,-2.26,0.156245294118,42.6717372778,0,0.0010101010101,0,0,0,0,0.00787401574803,0.0393700787402,0.0789473684211,0.0384615384615,0.0111282314672,2,0,0.114583333333,0.178947368421,0,0,0,0,0,0,cyt_nuc 
503,27,0.0,9000.0,6.026,2.67,-1.881,0.381121470588,34.7117284,4,0.000606796116505,0.00990099009901,2,2,0.00322580645161,0,0.0629921259843,0.0526315789474,0.037037037037,0.00908672647803,8,0.0326086956522,0.15625,0.192384769539,0,0,0,1,0,0,cyt_nuc 
375,9,0.0,9000.0,5.643,3.262,-1.949,0.260840882353,33.2758903684,1,0.000606796116505,0.00990099009901,5,2,0.0026455026455,0,0.0551181102362,0.157894736842,0.0714285714286,0.0102586975914,8,0.0357142857143,0.0729166666667,0.315363881402,0,0,0,0,0,1,cyt_nuc 
631,36,0.0,9000.0,6.224,3.5,-1.74,0.126077588235,38.0605587059,2,0,0.00943396226415,0,1,0,0.00840336134454,0.102362204724,0.105263157895,0.0555555555556,0.0107292234952,9,0.0493827160494,0.135416666667,0.218500797448,0,0,0,0,0,1,cyt_nuc 
545,27,0.0,9000.0,4.317,3.264,-2.687,0.206522588235,36.3694413636,6,0,0.0423728813559,3,1,0.00117096018735,0,0.0472440944882,0.0789473684211,0.0384615384615,0.00934110084371,11,0.0121951219512,0.104166666667,0.212569316081,0,0,0,0,0,1,cyt_nuc 
876,54,0.0,9000.0,5.733,3.952,-1.42,0.267927,37.5558403636,4,0.000917431192661,0.01,0,1,0.000712250712251,0.00813008130081,0.0629921259843,0.0526315789474,0.1,0.0104032009849,5,0.025,0.0208333333333,0.285550458716,0,0,0,0,0,1,cyt_nuc 
1052,9,0.0,9000.0,5.7,4.26,-1.761,0.213395588235,33.2096937308,1,0.00847457627119,0.00943396226415,3,4,0.00135501355014,0,0.0629921259843,0.0526315789474,0.0952380952381,0.0111286946756,1,0.0425531914894,0.114583333333,0.211832061069,0,0,0,0,0,0,cyt_nuc 
44,36,0.0,9000.0,0,0.865,-2.111,0.150629294118,38.8853041111,1,0,0.1,1,0,0,0,0.0,0.0185185185185,0.2,0.00231481481481,4,0,0.05,0.05,0,0,0,0,0,1,cyt_nuc 
2045,36,0.0,18000.0,6.583,4.768,-1.44,0.370545176471,41.9919221,4,0.00287356321839,0,1,5,0.000840336134454,0.00819672131148,0.0944881889764,0.0263157894737,0,0.007957145829,6,0.037037037037,0.145833333333,0.356197942185,0,0,0,0,0,0,cyt_nuc 
588,9,0.0,18000.0,5.357,1.735,-2.174,0.180666352941,42.8699838235,2,0,0.00970873786408,0,0,0,0,0.0551181102362,0.0405405405405,0,0.0112317831616,5,0.0120481927711,0.0416666666667,0.202054794521,0,0,0,0,0,0,cyt_nuc 
287,0,0.0,9000.0,4.472,3.308,-1.106,0.259715294118,35.5863976471,2,0.00847457627119,0.0196078431373,3,0,0.00393700787402,0.031746031746,0.165354330709,0.105263157895,0.0588235294118,0.00948866631523,4,0.0340909090909,0.197916666667,0.272084805654,0,0,0,0,0,0,cyt_nuc 
505,54,0.0,9000.0,5.294,3.715,-2.675,0.172026,28.8787472174,1,0.00847457627119,0.00943396226415,5,1,0.00483870967742,0,0.0866141732283,0.105263157895,0.0952380952381,0.0122879512832,7,0.0243902439024,0.114583333333,0.261477045908,0,0,0,1,0,0,cyt_nuc 
475,54,0.0,9000.0,5.294,3.715,-1.599,0.359639117647,29.3268908148,1,0.00847457627119,0.00943396226415,4,1,0.00483870967742,0.0178571428571,0.0944881889764,0.105263157895,0.1,0.0129426129426,9,0.0243902439024,0.114583333333,0.259023354565,0,0,0,1,0,0,cyt_nuc 
522,9,0.0,9000.0,6.21,3.649,-1.973,0.206388941176,32.5439033214,2,0,0.01,5,1,0,0.031746031746,0.110236220472,0.0789473684211,0.0416666666667,0.0100573032394,4,0.054347826087,0.125,0.260617760618,0,0,0,1,0,0,cyt_nuc 
793,18,0.0,9000.0,5.608,3.175,-3.922,0.206709117647,34.890386,1,0.00112612612613,0.00970873786408,2,3,0,0.00900900900901,0.0787401574803,0.0526315789474,0.0769230769231,0.0108399236433,2,0.0246913580247,0.145833333333,0.249683143219,0,0,0,0,0,1,cyt_nuc 
419,9,0.0,9000.0,5.608,2.879,-3.922,0.206709117647,34.890386,1,0.00112612612613,0.00970873786408,2,3,0,0.00900900900901,0.0787401574803,0.131578947368,0.0769230769231,0.0104469717006,2,0.0224719101124,0.0208333333333,0.243373493976,0,0,0,0,0,0,cyt_nuc 
430,9,0.0,18000.0,5.558,2.642,-3.001,0.316343235294,38.1102817778,0,0,0.00943396226415,3,0,0,0.00854700854701,0.0708661417323,0.010101010101,0.0434782608696,0.0115815210398,5,0.0243902439024,0.177083333333,0.230046948357,0,0,0,1,0,0,cyt_nuc 
554,18,0.0,9000.0,4.71,2.356,-2.039,0.279359529412,36.1861604444,1,0,0.0272727272727,3,0,0.00529100529101,0.0078125,0.0314960629921,0.0526315789474,0.0714285714286,0.0104670682334,8,0.0987654320988,0.0416666666667,0.169090909091,0,0,0,1,0,0,cyt_nuc 
791,27,0.0,18000.0,5.709,3.748,-1.614,0.252285117647,31.6584931111,4,0,0.00990099009901,4,0,0.000840336134454,0.00813008130081,0.0236220472441,0.105263157895,0.04,0.00881749829118,10,0.0352941176471,0.114583333333,0.224904701398,0,0,0,1,0,0,cyt_nuc 
309,18,0.0,9000.0,6.211,4.11,-2.873,0.127168588235,33.0941908333,4,0.00847457627119,0.0188679245283,2,1,0.00117096018735,0.00900900900901,0.0866141732283,0.0526315789474,0.153846153846,0.0109649122807,7,0.0625,0.0729166666667,0.281967213115,0,0,0,0,0,1,cyt_nuc 
278,18,0.0,9000.0,6.211,4.11,-2.873,0.127168588235,33.0941908333,4,0.00847457627119,0.0188679245283,2,1,0.00117096018735,0.00900900900901,0.0866141732283,0.0526315789474,0.153846153846,0.0113558937088,7,0.0625,0.0729166666667,0.288321167883,0,0,0,0,0,1,cyt_nuc 
483,18,0.0,9000.0,4.502,3.928,-1.641,0.260768352941,26.2911708333,4,0,0,3,2,0.000712250712251,0.031746031746,0.0393700787402,0.105263157895,0.1,0.0115190784737,7,0.043956043956,0.197916666667,0.250521920668,0,0,0,1,0,0,cyt_nuc 
380,9,0.0,9000.0,5.107,3.513,-2.373,0.250717941176,34.9814727692,0,0.00175438596491,0.00892857142857,2,0,0.000478468899522,0,0.0708661417323,0.0540540540541,0.0769230769231,0.0107022430729,3,0.0375,0.145833333333,0.260638297872,0,0,0,0,0,1,cyt_nuc 
217,45,0.0,9000.0,4.588,2.329,-1.024,0.307144,39.6862377143,2,0.00147492625369,0.0265486725664,1,0,0.00135501355014,0,0.0236220472441,0.131578947368,0.0714285714286,0.0112781954887,1,0.0224719101124,0.0625,0.215962441315,0,0,0,0,0,0,cyt_nuc 
