@RELATION /share/usr/briese/Pythonscrips/models/multiloc_animals_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal3 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-70|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE letterCount|1-20|K|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-30|asparagine|N numeric 
@ATTRIBUTE maxPaacountNormed|1-50|leucine|L numeric 
@ATTRIBUTE letterCount|1-90|W|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE Paacount|d=2|1-50|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE Paacount|d=2|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE Paacount|d=6|1--1|size_small|1 numeric 
@ATTRIBUTE maxPaacount|1--1|aromatic_none|1 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE minPaacount|50--20|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,lys,mTP,nuc,per,mem} 
 
@DATA 
726,23.712,54,0,6.452,17,7.641,0.433183722222,0.36610747619,177.927,35.5278024709,0,0,0.0625,2,0,0.276595744681,0.388888888889,0.13296398892,1,0.603878116343,0.112813370474,0.74297752809,0.0843706777317,0.016855325126,0,0,0,0,1,mem 
722,27.956,27,0,7.254,16,7.89,0.478468944444,0.389559634921,172.749,35.6721553162,0,0,0.0625,2,0.00666666666667,0.276595744681,0.30303030303,0.129526462396,1,0.58635097493,0.0924369747899,0.744350282486,0.0792767732962,0.0163798120895,0,0,0,0,1,mem 
729,26.032,27,0,6.277,16,8.133,0.368642,0.335662142857,179.367,36.1999121421,0,0,0.0625,2,0.00666666666667,0.234042553191,0.297297297297,0.12275862069,2,0.606896551724,0.120665742025,0.762237762238,0.0977961432507,0.0168585526316,0,0,0,0,1,mem 
906,37.874,18,0,5.793,9,6.651,0.527754833333,0.275052190476,173.117,36.5986187927,0,0,0.0416666666667,0,0.0121951219512,0.191489361702,0.0689655172414,0.0787139689579,0,0.537694013304,0.0857461024499,0.810810810811,0.0963455149502,0.0148736756316,0,0,0,0,1,mem 
935,49.55,12,0,5.61,10,6.206,0.397372555556,0.232732047619,177.523,36.3703911396,0,0,0.00213675213675,1,0.00666666666667,0.127659574468,0.047619047619,0.0805585392052,0,0.541353383459,0.0852211434736,0.807150595883,0.108369098712,0.0138396956579,0,0,0,0,1,mem 
761,27.48,27,0,6.467,16,7.036,0.325342388889,0.372442587302,180.72,34.8569019379,0,0,0.0416666666667,4,0.00666666666667,0.106382978723,0.04,0.10964332893,1,0.579920739762,0.126162018592,0.783068783069,0.0883905013193,0.015272556391,0,0,0,0,1,mem 
760,39.056,12,0,6.089,18,9.439,0.206244166667,0.340199460317,176.962,36.0916280159,0,0,0.0212765957447,3,0.00666666666667,0.106382978723,0.189189189189,0.124338624339,3,0.546296296296,0.11170212766,0.744370860927,0.0792602377807,0.0168691547942,0,0,0,0,1,mem 
697,25.34,24,0,7.111,16,8.041,0.499923444444,0.345610968254,176.49,34.6508695483,1,0,0.0208333333333,2,0.00666666666667,0.191489361702,0.424242424242,0.112554112554,0,0.588744588745,0.11030478955,0.759124087591,0.0893371757925,0.0154951523546,0,0,0,0,1,mem 
776,81.158,27,0,6.978,19,8.065,0.460293388889,0.329679095238,178.02,36.0447954585,0,0,0.0625,0,0.00666666666667,0.106382978723,0.107142857143,0.0867875647668,0,0.534974093264,0.1171875,0.793464052288,0.0853816300129,0.0144028192753,0,0,0,0,1,mem 
793,65.114,18,0,7.235,20,7.617,0.476678888889,0.305748507937,183.75,36.6011148352,0,0,0.0416666666667,1,0.00666666666667,0.148936170213,0.133333333333,0.0963244613435,0,0.534854245881,0.112101910828,0.807493540052,0.0873417721519,0.0139802631579,0,0,0,0,1,mem 
820,62.726,0,0,6.276,17,7.801,0.453965555556,0.350368095238,174.746,36.331902848,1,0,0.0625,1,0.00666666666667,0.212765957447,0.1,0.117647058824,0,0.560049019608,0.12684729064,0.76625,0.0881272949816,0.0145438836489,0,0,0,0,1,mem 
790,38.276,54,0,5.914,18,7.446,0.470375833333,0.328938238095,178.45,36.6178886718,0,0,0.104166666667,1,0.00666666666667,0.212765957447,0.0344827586207,0.0979643765903,0,0.549618320611,0.0843989769821,0.788189987163,0.0978398983482,0.0147909002177,0,0,0,0,1,mem 
813,36.172,9,0,8.014,17,7.983,0.413367555556,0.371916349206,194.494,37.1088600791,0,0,0.1875,4,0.00666666666667,0.234042553191,0.1,0.0914709517923,0,0.599505562423,0.103105590062,0.805210918114,0.11975308642,0.0162111078802,0,0,0,0,1,mem 
797,35.984,36,0,7.887,17,8.093,0.424749555556,0.365259968254,191.969,36.556465541,0,0,0.104166666667,2,0.0133333333333,0.148936170213,0.12,0.0832282471627,0,0.604035308953,0.0912547528517,0.809706257982,0.132241813602,0.0165774606007,0,0,0,0,1,mem 
1216,19.756,18,0,6.25,20,7.283,0.489222777778,0.282487888889,176.76,35.5520187929,0,0,0.0208333333333,4,0.012987012987,0.191489361702,0.111111111111,0.107260726073,0,0.61303630363,0.0918874172185,0.738664468261,0.101401483924,0.0155980012142,0,0,0,0,1,mem 
1620,30.556,9,0,7.349,12,4.632,0.564327333333,0.342093,178.152,36.6745443595,0,0,0.0833333333333,1,0,0.127659574468,0.047619047619,0.107054455446,0,0.613861386139,0.0794044665012,0.813866333542,0.12925170068,0.0153322561793,0,0,0,0,1,mem 
323,37.316,36,0,5.582,13,7.956,0.1692035,0.170012412698,181.748,37.9700896082,2,0,0.0208333333333,2,0.00649350649351,0.0212765957447,0.115384615385,0.0971786833856,3,0.664576802508,0.0857142857143,0.870860927152,0.178125,0.0184435447593,0,0,0,0,0,mem 
573,29.892,4,0,8.077,11,9.065,0.40285,0.287069904762,176.72,36.1494308049,0,0,0.0416666666667,2,0.0182926829268,0.0851063829787,0.15,0.103690685413,1,0.620386643234,0.106194690265,0.829484902309,0.157894736842,0.0144628099174,0,0,0,0,0,mem 
557,29.192,9,0,8.519,12,8.301,0.393311722222,0.307887015873,178.63,35.9526414177,0,0,0.0208333333333,2,0.0182926829268,0.0851063829787,0.107142857143,0.0994575045208,0,0.652802893309,0.0910746812386,0.837591240876,0.138989169675,0.0154071075124,0,0,0,0,0,mem 
453,22.564,27,0,6.518,20,6.64,0.438225555556,0.31945931746,176.486,37.4814355479,0,0,0.0212765957447,3,0,0.170212765957,0.0952380952381,0.118040089087,0,0.614699331849,0.107865168539,0.824074074074,0.117777777778,0.0183632157316,0,0,0,0,0,mem 
458,23.4,36,0,5.853,21,5.94,0.3931185,0.302292285714,184.158,36.3692667709,0,0,0.0212765957447,3,0,0.148936170213,0.166666666667,0.112334801762,0,0.65859030837,0.111111111111,0.841628959276,0.103296703297,0.0151190985594,0,0,0,0,0,mem 
1061,25.56,18,0,8.966,16,6.389,0.367675333333,0.390884809524,199.453,37.0861501296,0,0,0.208333333333,3,0,0.276595744681,0.151515151515,0.111636707663,0,0.554399243141,0.0721747388414,0.788111217641,0.125708884688,0.0167857916396,0,0,0,0,1,mem 
1050,26.644,36,0,6.107,15,5.325,0.4308915,0.334916507937,178.643,36.2455238901,0,0,0.00555555555556,0,0.00613496932515,0.234042553191,0.193548387097,0.104206500956,1,0.549713193117,0.0700575815739,0.749282296651,0.0888252148997,0.0151158332877,0,0,0,0,0,mem 
1047,13.096,36,0,6.04,17,5.028,0.457659777778,0.364523920635,184.296,37.0550687603,0,0,0.0625,2,0,0.148936170213,0.151515151515,0.103547459252,0,0.564717162033,0.0721847930703,0.77969348659,0.116858237548,0.0169212174486,0,0,0,0,1,mem 
541,19.868,9,0,7.355,20,6.22,0.550408055556,0.323707,173.048,36.6100040708,0,0,0.0625,1,0,0.148936170213,0.107142857143,0.0931098696462,0,0.538175046555,0.0544090056285,0.772900763359,0.10594795539,0.0159524918491,0,0,0,0,1,mem 
765,27.612,12,0,6.955,20,8.667,0.425451277778,0.379992666667,178.005,34.0544562365,1,0,0.0833333333333,1,0.0126582278481,0.148936170213,0.130434782609,0.0722733245729,0,0.477003942181,0.0924702774108,0.817585301837,0.0787401574803,0.0119900342572,0,0,0,0,1,mem 
515,28.24,27,0,7.236,17,7.583,0.445908777778,0.315240142857,166.225,36.2486677084,0,0,0.0416666666667,0,0.00662251655629,0.170212765957,0.0869565217391,0.115459882583,0,0.58904109589,0.130177514793,0.82874015748,0.095703125,0.0142080553496,0,0,0,0,1,mem 
564,44.86,0,0,6.768,13,10.532,0.313188833333,0.330567460317,178.793,37.3329640821,0,0,0.0212765957447,2,0.00645161290323,0.212765957447,0.03125,0.108928571429,1,0.567857142857,0.106115107914,0.805704099822,0.139037433155,0.014404432133,0,0,0,0,0,mem 
1428,23.816,0,0,5.242,16,7.041,0.200203944444,0.27381315873,193.074,36.0167277556,0,0,0,1,0.012987012987,0.0,0.1,0.0955056179775,1,0.629213483146,0.106338028169,0.765449438202,0.0961403508772,0.0158798789356,0,0,0,0,1,mem 
509,26.644,54,0,6.35,14,6.832,0.529751222222,0.295060396825,168.957,36.4429194554,0,0,0.00724637681159,0,0.0189873417722,0.234042553191,0.130434782609,0.124752475248,1,0.574257425743,0.10379241517,0.808300395257,0.0948616600791,0.0152882205514,0,0,0,0,1,mem 
513,83.472,16,0,6.585,15,8.719,0.423476611111,0.223165603175,173.286,35.8430976287,1,0,0.00555555555556,3,0.0133333333333,0.148936170213,0.242424242424,0.110019646365,0,0.548133595285,0.128712871287,0.773737373737,0.0921568627451,0.0148957298908,0,0,0,0,0,mem 
512,30.608,16,0,6.98,15,8.639,0.4689655,0.234025904762,172.483,35.6724667913,0,0,0.0208333333333,5,0.0192307692308,0.0851063829787,0.178571428571,0.108267716535,0,0.537401574803,0.105158730159,0.775347912525,0.108055009823,0.0140599726266,0,0,0,0,0,mem 
501,19.624,54,0,5.829,16,7.123,0.527831333333,0.269844492063,182.37,35.559580505,0,0,0.0425531914894,2,0,0.191489361702,0.363636363636,0.124748490946,0,0.613682092555,0.0851926977688,0.779591836735,0.110441767068,0.0186509964231,0,0,0,0,0,mem 
518,18.516,12,0,6.749,18,9.108,0.468024555556,0.348959492063,182.142,35.4672000311,0,0,0.0833333333333,1,0,0.127659574468,0.315789473684,0.112840466926,0,0.690661478599,0.105882352941,0.798058252427,0.122330097087,0.0202429149798,0,0,0,0,0,mem 
1584,42.308,36,0,5.178,11,7.867,0.531938277778,0.400036111111,194.686,37.3869463152,0,0,0.145833333333,2,0,0.170212765957,0.15625,0.0924050632911,0,0.605063291139,0.0977157360406,0.833756345178,0.132194813409,0.015208590037,0,0,0,0,1,mem 
1572,35.976,27,0,6.813,10,8.312,0.439089166667,0.378731111111,173.8,37.0421626186,0,0,0.0416666666667,1,0.0133333333333,0.148936170213,0.130434782609,0.103316326531,0,0.632015306122,0.0805626598465,0.821611253197,0.14977692798,0.0155800830465,0,0,0,0,1,mem 
1522,48.724,27,0,6.726,10,7.867,0.548466111111,0.364380190476,175.157,36.2394440277,1,0.0833333333333,0.0416666666667,2,0,0.148936170213,0.178571428571,0.106060606061,0,0.600790513834,0.0898282694848,0.796947577969,0.0921658986175,0.0157564182613,0,0,0,0,1,mem 
272,61.264,12,0,6.748,17,7.098,0.446139111111,0.351300777778,168.274,36.1224538993,0,0,0.0217391304348,1,0,0.170212765957,0.037037037037,0.10447761194,1,0.60447761194,0.094696969697,0.847014925373,0.0966542750929,0.0146678170837,0,0,0,0,1,mem 
269,53.088,6,0,6.236,17,7.098,0.491095333333,0.314089761905,174.875,35.7163237434,0,0,0.0625,2,0,0.170212765957,0.04,0.109433962264,0,0.569811320755,0.0613026819923,0.826612903226,0.0827067669173,0.0122807017544,0,0,0,0,1,mem 
273,51.692,12,0,6.622,17,6.893,0.464361055556,0.282667015873,171.933,36.094986316,0,0,0.0625,1,0,0.148936170213,0.0625,0.104089219331,0,0.568773234201,0.0867924528302,0.866171003717,0.0851851851852,0.0137299771167,0,0,0,0,1,mem 
270,47.378,6,0,7.064,17,6.98,0.478749444444,0.309061460317,178.446,36.5266674812,0,0,0.0416666666667,2,0,0.148936170213,0.047619047619,0.101503759398,0,0.563909774436,0.0839694656489,0.81954887218,0.063670411985,0.0151206746147,0,0,0,0,1,mem 
654,30.484,18,0,5.94,13,6.715,0.425353722222,0.289514984127,174.818,36.9574355492,0,0,0.0106382978723,3,0,0.170212765957,0.238095238095,0.107692307692,0,0.535384615385,0.0975232198142,0.810852713178,0.0890937019969,0.0142524452725,0,0,0,0,1,mem 
843,175.526,18,0,0,13,7.029,0.0526649444444,0.19407815873,188.436,39.0602207247,1,0,0,0,0,0.0212765957447,0.142857142857,0.0929678188319,6,0.516090584029,0.0838323353293,0.836904761905,0.141666666667,0.0121457489879,0,0,0,0,0,mem 
1038,36.196,18,0,8.156,12,6.268,0.403324166667,0.280247333333,180.575,35.9606613762,0,0,0.0208333333333,5,0.0132450331126,0.170212765957,0.1,0.0715667311412,0,0.566731141199,0.127184466019,0.842829076621,0.11884057971,0.012312129111,0,0,0,0,0,mem 
532,28.068,16,0,7.606,15,9.055,0.539559277778,0.281949968254,177.017,36.5181987292,0,0,0.0208333333333,0,0.0194805194805,0.127659574468,0.190476190476,0.106060606061,0,0.558712121212,0.104961832061,0.794676806084,0.0945179584121,0.0167667667668,0,0,0,0,1,mem 
502,41.704,45,0,9.043,15,6.929,0.125903055556,0.176519809524,187.692,37.1466631546,3,0,0.00387596899225,0,0.0194805194805,0.063829787234,0.142857142857,0.0943775100402,3,0.520080321285,0.111336032389,0.799599198397,0.110220440882,0.0151650312221,0,0,0,0,1,mem 
896,47.224,18,0,6.278,18,7.196,0.324521222222,0.299276714286,185.254,35.4769474652,2,0,0.0208333333333,0,0.00632911392405,0.255319148936,0.047619047619,0.15134529148,1,0.642376681614,0.0765765765766,0.805936073059,0.109742441209,0.0185873605948,0,0,0,0,0,mem 
893,28.16,18,0,6.182,18,7.611,0.496062166667,0.331872285714,172.326,35.4469738515,1,0,0.0212765957447,1,0.00606060606061,0.255319148936,0.05,0.164229471316,0,0.655793025872,0.0779661016949,0.797281993205,0.112359550562,0.0182639434407,0,0,0,0,0,mem 
526,27.9,0,0,6.02,12,7.912,0.473696333333,0.31275584127,175.182,36.3965181284,0,0,0.0416666666667,1,0.00602409638554,0.170212765957,0.0909090909091,0.132183908046,0,0.54214559387,0.0888030888031,0.806883365201,0.114722753346,0.0149343610743,0,0,0,0,1,mem 
524,25.948,0,0,7.402,13,10.031,0.466693888889,0.354976650794,167.441,35.5117636192,0,0,0.0416666666667,1,0.00606060606061,0.212765957447,0.111111111111,0.140384615385,0,0.586538461538,0.112403100775,0.808061420345,0.115163147793,0.0155453618756,0,0,0,0,1,mem 
573,10.904,9,0,7.091,19,7.41,0.484809166667,0.260577984127,173.319,34.7739864903,1,0,0.0833333333333,0,0,0.148936170213,0.08,0.0755711775044,0,0.76625659051,0.0991150442478,0.907473309609,0.159649122807,0.0119825708061,0,0,0,0,1,mem 
564,27.872,45,0,7.677,20,7.483,0.552340055556,0.334691412698,173.637,35.7621448,0,0,0.00387596899225,1,0.0130718954248,0.148936170213,0.0555555555556,0.107142857143,0,0.558928571429,0.140287769784,0.860254083485,0.0677361853832,0.0149584487535,0,0,0,0,1,mem 
588,63.182,30,0,7.402,20,7.517,0.265481333333,0.355599952381,188.817,35.9092410925,0,0,0.0625,1,0.0123456790123,0.170212765957,0.111111111111,0.114726027397,1,0.544520547945,0.113793103448,0.846153846154,0.0888888888889,0.0136061596878,0,0,0,0,1,mem 
583,41.2,30,0,6.79,20,7.221,0.384167166667,0.346272412698,180.376,35.6047796511,1,0,0.0416666666667,2,0.00609756097561,0.234042553191,0.111111111111,0.115716753022,1,0.568221070812,0.0991304347826,0.824137931034,0.101724137931,0.0139569571703,0,0,0,0,1,mem 
661,24.456,3,0,5.688,21,10.446,0.440594444444,0.324864571429,163.44,35.0831007397,1,0,0.0106382978723,2,0.0126582278481,0.234042553191,0.5,0.155251141553,1,0.642313546423,0.0796324655436,0.770897832817,0.113981762918,0.0144460802356,0,0,0,0,0,mem 
661,24.88,2,0,6.223,21,10.253,0.447288,0.294814444444,168.63,34.8163929498,0,0,0.0212765957447,0,0.0126582278481,0.148936170213,0.5,0.144596651446,1,0.627092846271,0.0673813169985,0.793528505393,0.127659574468,0.0148141332352,0,0,0,0,0,mem 
333,19.448,12,0,8.331,18,9.001,0.480965666667,0.301347142857,171.523,34.6280606596,0,0,0.0217391304348,3,0.00645161290323,0.127659574468,0.514285714286,0.16717325228,1,0.626139817629,0.0615384615385,0.75641025641,0.0727272727273,0.0161777394305,0,0,0,0,1,mem 
333,14.288,12,0,8.193,17,4.972,0.487153055556,0.314745,166.391,34.6112111672,0,0,0.0833333333333,4,0,0.148936170213,0.433333333333,0.151975683891,3,0.647416413374,0.0553846153846,0.739393939394,0.0939393939394,0.0168248490078,0,0,0,0,1,mem 
332,15.14,18,0,8.156,17,8.459,0.495026944444,0.287317746032,164.792,34.473946628,0,0,0.0416666666667,4,0.00645161290323,0.106382978723,0.470588235294,0.149390243902,2,0.65243902439,0.0648148148148,0.736507936508,0.0911854103343,0.0166774962097,0,0,0,0,1,mem 
333,17.748,9,0,8.196,16,7.564,0.486700388889,0.279817555556,166.42,35.4729539392,0,0,0.0833333333333,4,0.00645161290323,0.127659574468,0.433333333333,0.142857142857,3,0.635258358663,0.0461538461538,0.789308176101,0.112121212121,0.0157463330457,0,0,0,0,1,mem 
332,13.976,18,0,8.688,17,7.993,0.459777944444,0.306602126984,163.08,35.4181690183,0,0,0.0208333333333,3,0.00645161290323,0.170212765957,0.451612903226,0.155487804878,3,0.634146341463,0.0586419753086,0.717041800643,0.0790273556231,0.0168940870695,0,0,0,0,1,mem 
330,16.984,8,0,6.865,18,9.119,0.474859277778,0.287351968254,173.169,35.5301215736,0,0,0.0208333333333,3,0,0.106382978723,0.514285714286,0.171779141104,1,0.570552147239,0.0683229813665,0.734627831715,0.085626911315,0.0144136274296,0,0,0,0,1,mem 
332,22.14,2,0,7.509,19,9.949,0.405354833333,0.251197793651,163.924,36.3731614055,0,0.0416666666667,0.0106382978723,4,0,0.170212765957,0.428571428571,0.161585365854,2,0.585365853659,0.0401234567901,0.725856697819,0.118541033435,0.0155945419103,0,0,0,0,1,mem 
332,20.268,8,0,7.391,20,9.945,0.407898944444,0.259178936508,162.062,35.6930709848,0,0.0416666666667,0.0106382978723,4,0.00645161290323,0.170212765957,0.457142857143,0.189024390244,2,0.625,0.0432098765432,0.769230769231,0.133738601824,0.0151613601906,0,0,0,0,1,mem 
223,31.456,24,0,6.263,17,6.132,0.448475777778,0.323968412698,170.41,35.5477665662,0,0,0.0416666666667,5,0.00636942675159,0.170212765957,0.117647058824,0.123287671233,1,0.607305936073,0.0837209302326,0.823529411765,0.109090909091,0.0145326001571,0,0,0,0,1,mem 
226,31.76,24,0,7.721,17,7.675,0.533231555556,0.364820190476,173.589,34.9124674775,0,0,0.0416666666667,4,0.00641025641026,0.191489361702,0.147058823529,0.130630630631,0,0.630630630631,0.0871559633028,0.784688995215,0.0986547085202,0.0142143680369,0,0,0,0,1,mem 
220,31.504,36,0,7.576,17,5.768,0.453013222222,0.324842539683,179.436,35.1473617593,0,0,0.0416666666667,3,0.00649350649351,0.170212765957,0.117647058824,0.134259259259,1,0.62962962963,0.0990566037736,0.8407960199,0.115207373272,0.0152671755725,0,0,0,0,1,mem 
229,33.104,12,0,6.383,18,6.409,0.466761944444,0.295904746032,183.014,35.8799101511,0,0,0.0833333333333,4,0.00645161290323,0.127659574468,0.111111111111,0.155555555556,0,0.582222222222,0.0633484162896,0.841860465116,0.0929203539823,0.0139097744361,0,0,0,0,1,mem 
228,42.674,12,0,7.211,18,6.409,0.569382111111,0.342770603175,170.726,35.5161341964,0,0,0.0833333333333,3,0.00649350649351,0.255319148936,0.111111111111,0.165178571429,0,0.611607142857,0.0772727272727,0.786046511628,0.0844444444444,0.015873015873,0,0,0,0,1,mem 
323,24.072,27,0,5.675,14,4.923,0.382328722222,0.33130315873,182.03,34.4205586897,1,0,0.0625,1,0.0242424242424,0.127659574468,0.1,0.131661442006,0,0.630094043887,0.0761904761905,0.798076923077,0.128125,0.0159694107063,0,0,0,0,0,mem 
887,58.414,24,0,6.972,13,10.069,0.418918944444,0.288528873016,192.761,35.8102096931,0,0,0.0833333333333,2,0.0062893081761,0.212765957447,0.111111111111,0.0917327293318,0,0.569648924122,0.133105802048,0.834482758621,0.10520361991,0.0145099591083,0,0,0,0,1,mem 
882,39.096,16,0,7.387,12,9.31,0.397754888889,0.239446666667,171.699,34.5953428565,0,0,0.0833333333333,2,0.00613496932515,0.127659574468,0.111111111111,0.0899772209567,0,0.584282460137,0.16704805492,0.83180778032,0.0898748577929,0.0153978894272,0,0,0,0,1,mem 
872,50.638,20,0,6.551,13,9.569,0.468175277778,0.319837238095,177.4,34.8845158687,1,0,0.0416666666667,2,0,0.170212765957,0.137931034483,0.0910138248848,0,0.569124423963,0.135416666667,0.832159624413,0.0771001150748,0.0144518384083,0,0,0,0,1,mem 
893,27.164,4,0,5.574,12,9.604,0.413712666667,0.312297920635,172.27,34.8813654488,0,0,0.0208333333333,0,0,0.106382978723,0.111111111111,0.10461192351,0,0.579302587177,0.143502824859,0.842465753425,0.0865168539326,0.0136815920398,0,0,0,0,1,mem 
906,47.454,16,0,5.571,12,9.781,0.472209388889,0.301675253968,176.802,34.9092102361,0,0,0.0833333333333,0,0,0.0851063829787,0.111111111111,0.0975609756098,0,0.594235033259,0.148106904232,0.84701912261,0.0908084163898,0.0141080976615,0,0,0,0,1,mem 
829,53.31,16,0,5.891,12,9.269,0.453996,0.275923619048,177.926,34.5892040085,0,0,0.0625,1,0.0062893081761,0.148936170213,0.111111111111,0.0884848484848,0,0.544242424242,0.143727161998,0.823386114495,0.0932203389831,0.0147698305593,0,0,0,0,1,mem 
916,43.098,16,0,5.445,12,9.431,0.431062111111,0.272899968254,174.556,34.9799840724,0,0,0.0833333333333,0,0,0.106382978723,0.111111111111,0.0899122807018,0,0.612938596491,0.146475770925,0.834821428571,0.0996714129244,0.0156558263858,0,0,0,0,1,mem 
784,44.762,45,0,6.552,15,7.535,0.462067611111,0.226427603175,177.327,35.6638869936,0,0,0.0625,2,0,0.106382978723,0.16,0.0833333333333,0,0.525641025641,0.128865979381,0.798717948718,0.0883482714469,0.0142370314275,0,0,0,0,1,mem 
784,41.752,36,0,7.831,14,7.444,0.414650388889,0.267116507937,175.161,35.4213939038,0,0,0.0208333333333,2,0,0.063829787234,0.16,0.0794871794872,1,0.552564102564,0.125,0.798717948718,0.0691421254802,0.0150700492238,0,0,0,0,1,mem 
782,39.45,45,0,7.009,14,7.432,0.521409666667,0.246629650794,177.106,35.9900596774,0,0,0.0416666666667,2,0,0.148936170213,0.16,0.086118251928,0,0.512853470437,0.12015503876,0.798200514139,0.0937098844673,0.013594592542,0,0,0,0,1,mem 
790,46.294,36,0,7.15,11,7.15,0.514224722222,0.307891095238,188.81,34.9100516221,0,0,0.0416666666667,3,0,0.127659574468,0.12,0.0776081424936,0,0.543256997455,0.132992327366,0.819923371648,0.0940279542567,0.0144154966589,0,0,0,0,1,mem 
785,63.058,18,0,5.49,12,6.958,0.437668166667,0.322405460317,173.11,34.8234995672,2,0,0.0212765957447,2,0.00632911392405,0.148936170213,0.12,0.0845070422535,1,0.572343149808,0.114543114543,0.825129533679,0.117647058824,0.015350877193,0,0,0,0,1,mem 
799,37.08,16,0,7.615,13,10.054,0.443682166667,0.357685031746,168.902,34.127584478,0,0,0.0217391304348,4,0,0.212765957447,0.138888888889,0.0981132075472,3,0.579874213836,0.122629582807,0.830594184576,0.0992462311558,0.015314892952,0,0,0,0,1,mem 
789,38.112,36,0,6.422,11,7.761,0.492852777778,0.328897285714,176.428,34.609308507,0,0,0.0208333333333,3,0,0.106382978723,0.125,0.084076433121,1,0.533757961783,0.1152368758,0.811688311688,0.0865139949109,0.0140601503759,0,0,0,0,1,mem 
788,31.448,36,0,8.088,11,7.879,0.579771444444,0.349611761905,180.868,35.2260234082,0,0,0.0416666666667,3,0.00609756097561,0.212765957447,0.0833333333333,0.0854591836735,0,0.540816326531,0.119230769231,0.816644993498,0.108280254777,0.0143814471802,0,0,0,0,1,mem 
796,39.808,45,0,6.11,12,7.477,0.396673666667,0.279007333333,182.16,34.7879147273,1,0,0.0144927536232,2,0.00636942675159,0.0851063829787,0.103448275862,0.0833333333333,1,0.542929292929,0.126903553299,0.809644670051,0.0819672131148,0.0145909327775,0,0,0,0,1,mem 
884,67.484,28,0,7.423,13,9.758,0.382470777778,0.301415984127,172.738,35.5891645523,1,0,0.0416666666667,1,0.00666666666667,0.212765957447,0.0833333333333,0.102272727273,1,0.556818181818,0.157534246575,0.83912037037,0.094211123723,0.014498510427,0,0,0,0,1,mem 
794,48.412,36,0,6.845,11,7.641,0.454738444444,0.304270047619,172.532,34.7481807785,0,0,0.0625,3,0,0.148936170213,0.107142857143,0.0886075949367,1,0.564556962025,0.124681933842,0.821428571429,0.0935524652339,0.0148562896603,0,0,0,0,1,mem 
1507,55.086,27,0,7.376,12,7.644,0.183572444444,0.276777396825,181.443,34.1892676919,0,0.0555555555556,0.00555555555556,0,0,0.0212765957447,0.142857142857,0.0984697272122,0,0.536926147705,0.130753835891,0.796122994652,0.0704787234043,0.0138816717393,0,0,0,0,1,mem 
814,32.34,8,0,7.122,12,10.031,0.518971888889,0.325717031746,179.021,36.0285733407,0,0,0.0425531914894,3,0,0.170212765957,0.0967741935484,0.0864197530864,1,0.569135802469,0.102977667494,0.842627013631,0.145499383477,0.0140108892922,0,0,0,0,1,mem 
829,16.332,27,0,6.204,20,6.449,0.482948833333,0.320875698413,171.198,35.007127423,1,0,0.031914893617,2,0,0.234042553191,0.243243243243,0.132121212121,0,0.608484848485,0.0998781973203,0.824604141291,0.106537530266,0.0150071123755,0,0,0,0,1,mem 
830,19.908,27,0,6.717,20,6.122,0.406340611111,0.283647428571,169.578,33.8574329504,0,0,0.0425531914894,1,0,0.170212765957,0.24,0.11985472155,1,0.612590799031,0.124087591241,0.827798277983,0.0918984280532,0.0150578876341,0,0,0,0,1,mem 
829,15.332,27,0,6.253,20,6.297,0.482100833333,0.342563380952,168.396,34.5603994921,0,0,0.0212765957447,3,0,0.255319148936,0.222222222222,0.12,1,0.621818181818,0.126674786845,0.820950060901,0.111380145278,0.0153627311522,0,0,0,0,1,mem 
832,28.688,27,0,6.703,19,4.693,0.417151444444,0.335010730159,175.134,34.8912545242,0,0,0.031914893617,0,0,0.170212765957,0.222222222222,0.115942028986,0,0.594202898551,0.0995145631068,0.803636363636,0.0916767189385,0.0147340086421,0,0,0,0,1,mem 
